time (s) 	 Output Voltage(v) 	 Input Voltage(v)
1.78500000 	 5.66200035 	 1.86209845 
1.79000000 	 5.67855271 	 1.86729134 
1.79500000 	 5.69283317 	 1.87151057 
1.80000000 	 5.70711364 	 1.87637891 
1.80500000 	 5.72204321 	 1.88189636 
1.81000000 	 5.73729735 	 1.88676470 
1.81500000 	 5.75547248 	 1.89098393 
1.82000000 	 5.76910384 	 1.89682594 
1.82500000 	 5.78370886 	 1.90234339 
1.83000000 	 5.79669110 	 1.90688718 
1.83500000 	 5.81356801 	 1.91208007 
1.84000000 	 5.82817303 	 1.91727297 
1.84500000 	 5.84342717 	 1.92181675 
1.85000000 	 5.85997952 	 1.92603598 
1.85500000 	 5.87555821 	 1.93155343 
1.86000000 	 5.89048779 	 1.93674633 
1.86500000 	 5.90509281 	 1.94161467 
1.87000000 	 5.92067150 	 1.94713212 
1.87500000 	 5.93560108 	 1.95200046 
1.88000000 	 5.95085521 	 1.95816703 
1.88500000 	 5.96643390 	 1.96173714 
1.89000000 	 5.98103892 	 1.96660548 
1.89500000 	 5.99759128 	 1.97244749 
1.90000000 	 6.01154719 	 1.97731583 
1.90500000 	 6.02745043 	 1.98315784 
1.91000000 	 6.04140634 	 1.98737707 
1.91500000 	 6.05666047 	 1.99159630 
1.92000000 	 6.07223916 	 1.99711375 
1.92500000 	 6.08911608 	 2.00198209 
1.93000000 	 6.10307198 	 2.00620132 
1.93500000 	 6.11832612 	 2.01236788 
1.94000000 	 6.13358025 	 2.01723622 
1.94500000 	 6.15013261 	 2.02242912 
1.95000000 	 6.16343940 	 2.02697290 
1.95500000 	 6.17901809 	 2.03216580 
1.96000000 	 6.19557045 	 2.03768325 
1.96500000 	 6.20985092 	 2.04287615 
1.97000000 	 6.22575416 	 2.04741993 
1.97500000 	 6.24100829 	 2.05228827 
1.98000000 	 6.25463965 	 2.05748117 
1.98500000 	 6.27021834 	 2.06202496 
1.99000000 	 6.28384969 	 2.06721785 
1.99500000 	 6.29975293 	 2.07176164 
2.00000000 	 6.31565618 	 2.07760364 
2.00500000 	 6.33253309 	 2.08214743 
2.01000000 	 6.34551533 	 2.08701577 
2.01500000 	 6.36206769 	 2.09220867 
2.02000000 	 6.37667271 	 2.09675245 
2.02500000 	 6.39192684 	 2.10259446 
2.03000000 	 6.40815465 	 2.10713824 
2.03500000 	 6.42308422 	 2.11168203 
2.04000000 	 6.43801380 	 2.11687492 
2.04500000 	 6.45359249 	 2.12174326 
2.05000000 	 6.46592562 	 2.12693616 
2.05500000 	 6.48377620 	 2.13277817 
2.06000000 	 6.50000400 	 2.13764651 
2.06500000 	 6.51395991 	 2.14251485 
2.07000000 	 6.52856493 	 2.14673408 
2.07500000 	 6.54609095 	 2.15160242 
2.08000000 	 6.56102053 	 2.15711987 
2.08500000 	 6.57497644 	 2.16166365 
2.09000000 	 6.59055513 	 2.16718111 
2.09500000 	 6.60645837 	 2.17237400 
2.10000000 	 6.62106340 	 2.17756690 
2.10500000 	 6.63566842 	 2.18178613 
2.11000000 	 6.65124711 	 2.18762814 
2.11500000 	 6.66617668 	 2.19184736 
2.12000000 	 6.67980804 	 2.19639115 
2.12500000 	 6.69636039 	 2.20158404 
2.13000000 	 6.71323731 	 2.20775061 
2.13500000 	 6.72557043 	 2.21132073 
2.14000000 	 6.74212279 	 2.21781185 
2.14500000 	 6.75802604 	 2.22235563 
2.15000000 	 6.77263106 	 2.22754853 
2.15500000 	 6.78593785 	 2.23274142 
2.16000000 	 6.80346388 	 2.23728521 
2.16500000 	 6.81806890 	 2.24312722 
2.17000000 	 6.83267392 	 2.24799556 
2.17500000 	 6.84922628 	 2.25156567 
2.18000000 	 6.86318219 	 2.25708312 
2.18500000 	 6.87876088 	 2.26227602 
2.19000000 	 6.89433957 	 2.26714436 
2.19500000 	 6.90829547 	 2.27233726 
2.20000000 	 6.92647061 	 2.27753015 
2.20500000 	 6.93945285 	 2.28207394 
2.21000000 	 6.95568065 	 2.28726683 
2.21500000 	 6.96963656 	 2.29213517 
2.22000000 	 6.98586436 	 2.29732807 
2.22500000 	 7.00046939 	 2.30154730 
2.23000000 	 7.01507441 	 2.30771386 
2.23500000 	 7.03227588 	 2.31128398 
2.24000000 	 7.04590723 	 2.31712599 
2.24500000 	 7.06245959 	 2.32166977 
2.25000000 	 7.07738916 	 2.32816089 
2.25500000 	 7.09231874 	 2.33238012 
2.26000000 	 7.10659920 	 2.33692391 
2.26500000 	 7.12185334 	 2.34211680 
2.27000000 	 7.13808114 	 2.34730970 
2.27500000 	 7.15106338 	 2.35185348 
2.28000000 	 7.16858940 	 2.35704638 
2.28500000 	 7.18286987 	 2.36256383 
2.29000000 	 7.19844856 	 2.36743217 
2.29500000 	 7.21467636 	 2.37294962 
2.30000000 	 7.22895682 	 2.37749341 
2.30500000 	 7.24453551 	 2.38138808 
2.31000000 	 7.25946509 	 2.38723009 
2.31500000 	 7.27601745 	 2.39242299 
2.32000000 	 7.29029791 	 2.39696677 
2.32500000 	 7.30425382 	 2.40118600 
2.33000000 	 7.31983251 	 2.40735256 
2.33500000 	 7.33638487 	 2.41222090 
2.34000000 	 7.35131444 	 2.41676469 
2.34500000 	 7.36624402 	 2.42195758 
2.35000000 	 7.38149815 	 2.42682592 
2.35500000 	 7.39805051 	 2.43299249 
2.36000000 	 7.40973453 	 2.43753627 
2.36500000 	 7.42628689 	 2.44143094 
2.37000000 	 7.44283924 	 2.44727295 
2.37500000 	 7.45809338 	 2.45214129 
2.38000000 	 7.47140017 	 2.45700963 
2.38500000 	 7.48795253 	 2.46252709 
2.39000000 	 7.50385578 	 2.46642176 
2.39500000 	 7.51846080 	 2.47193921 
2.40000000 	 7.53339037 	 2.47745666 
2.40500000 	 7.54929362 	 2.48200045 
2.41000000 	 7.56454775 	 2.48784246 
2.41500000 	 7.57850366 	 2.49206168 
2.42000000 	 7.59116135 	 2.49757914 
2.42500000 	 7.60836281 	 2.50114925 
2.43000000 	 7.62426606 	 2.50731582 
2.43500000 	 7.64146753 	 2.51218416 
2.44000000 	 7.65412521 	 2.51640339 
2.44500000 	 7.66937935 	 2.52159628 
2.45000000 	 7.68528259 	 2.52646462 
2.45500000 	 7.69956306 	 2.53133296 
2.46000000 	 7.71514175 	 2.53652586 
2.46500000 	 7.73104499 	 2.54236787 
