times (s) 	 Angular position (degrees) 	 Accerleration (m/s^{2}) 
0.665000 	 2.579998 	 -5.193705 
0.666000 	 2.579998 	 -5.193705 
0.667000 	 2.579998 	 -5.193705 
0.668000 	 2.579998 	 -5.193705 
0.669000 	 2.579998 	 -5.193705 
0.670000 	 2.579998 	 -5.193705 
0.671000 	 2.579998 	 -5.193705 
0.672000 	 2.667714 	 -5.134646 
0.673000 	 2.579998 	 -5.193705 
0.674000 	 2.579998 	 -5.193705 
0.675000 	 2.579998 	 -5.193705 
0.676000 	 2.492282 	 -5.252764 
0.677000 	 2.579998 	 -5.193705 
0.678000 	 2.579998 	 -5.193705 
0.679000 	 2.579998 	 -5.193705 
0.680000 	 2.579998 	 -5.193705 
0.681000 	 2.579998 	 -5.193705 
0.682000 	 2.579998 	 -5.193705 
0.683000 	 2.579998 	 -5.193705 
0.684000 	 2.579998 	 -5.193705 
0.685000 	 2.579998 	 -5.193705 
0.686000 	 2.579998 	 -5.193705 
0.687000 	 2.579998 	 -5.193705 
0.688000 	 2.667714 	 -5.134646 
0.689000 	 2.579998 	 -5.193705 
0.690000 	 2.579998 	 -5.193705 
0.691000 	 2.579998 	 -5.193705 
0.692000 	 2.579998 	 -5.193705 
0.693000 	 2.579998 	 -5.193705 
0.694000 	 2.579998 	 -5.193705 
0.695000 	 2.579998 	 -5.193705 
0.696000 	 2.755431 	 -5.075587 
0.697000 	 2.579998 	 -5.193705 
0.698000 	 2.579998 	 -5.193705 
0.699000 	 2.579998 	 -5.193705 
0.700000 	 2.579998 	 -5.193705 
0.701000 	 2.667714 	 -5.134646 
0.702000 	 2.579998 	 -5.193705 
0.703000 	 2.579998 	 -5.193705 
0.704000 	 2.579998 	 -5.193705 
0.705000 	 2.667714 	 -5.134646 
0.706000 	 2.579998 	 -5.193705 
0.707000 	 2.579998 	 -5.193705 
0.708000 	 2.667714 	 -5.134646 
0.709000 	 2.579998 	 -5.193705 
0.710000 	 2.579998 	 -5.193705 
0.711000 	 2.579998 	 -5.193705 
0.712000 	 2.579998 	 -5.193705 
0.713000 	 2.579998 	 -5.193705 
0.714000 	 2.492282 	 -5.252764 
0.715000 	 2.579998 	 -5.193705 
0.716000 	 2.579998 	 -5.193705 
0.717000 	 2.579998 	 -5.193705 
0.718000 	 2.579998 	 -5.193705 
0.719000 	 2.579998 	 -5.193705 
0.720000 	 2.667714 	 -5.134646 
0.721000 	 2.579998 	 -5.193705 
0.722000 	 2.579998 	 -5.193705 
0.723000 	 2.667714 	 -5.134646 
0.724000 	 2.579998 	 -5.193705 
0.725000 	 2.579998 	 -5.193705 
0.726000 	 2.579998 	 -5.193705 
0.727000 	 2.579998 	 -5.193705 
0.728000 	 2.492282 	 -5.252764 
0.729000 	 2.579998 	 -5.193705 
0.730000 	 2.579998 	 -5.193705 
0.731000 	 2.579998 	 -5.193705 
0.732000 	 2.579998 	 -5.193705 
0.733000 	 2.579998 	 -5.193705 
0.734000 	 2.579998 	 -5.193705 
0.735000 	 2.579998 	 -5.193705 
0.736000 	 2.579998 	 -5.193705 
0.737000 	 2.579998 	 -5.193705 
0.738000 	 2.579998 	 -5.193705 
0.739000 	 2.579998 	 -5.193705 
0.740000 	 2.579998 	 -5.193705 
0.741000 	 2.667714 	 -5.134646 
0.742000 	 2.579998 	 -5.193705 
0.743000 	 2.492282 	 -5.252764 
0.744000 	 2.579998 	 -5.193705 
0.745000 	 2.579998 	 -5.193705 
0.746000 	 2.579998 	 -5.193705 
0.747000 	 2.579998 	 -5.193705 
0.748000 	 2.579998 	 -5.193705 
0.749000 	 2.579998 	 -5.193705 
0.750000 	 2.579998 	 -5.193705 
0.751000 	 2.579998 	 -5.193705 
0.752000 	 2.579998 	 -5.193705 
0.753000 	 2.492282 	 -5.252764 
0.754000 	 2.579998 	 -5.193705 
0.755000 	 2.579998 	 -5.193705 
0.756000 	 2.579998 	 -5.193705 
0.757000 	 2.579998 	 -5.193705 
0.758000 	 2.579998 	 -5.193705 
0.759000 	 2.579998 	 -5.193705 
0.760000 	 2.579998 	 -5.193705 
0.761000 	 2.492282 	 -5.252764 
0.762000 	 2.579998 	 -5.193705 
0.763000 	 2.579998 	 -5.193705 
0.764000 	 2.579998 	 -5.193705 
0.765000 	 2.579998 	 -5.193705 
0.766000 	 2.579998 	 -5.193705 
0.767000 	 2.579998 	 -5.193705 
0.768000 	 2.579998 	 -5.193705 
0.769000 	 2.579998 	 -5.193705 
0.770000 	 2.579998 	 -5.193705 
0.771000 	 2.579998 	 -5.193705 
0.772000 	 2.492282 	 -5.252764 
0.773000 	 2.579998 	 -5.193705 
0.774000 	 2.579998 	 -5.193705 
0.775000 	 2.579998 	 -5.193705 
0.776000 	 2.579998 	 -5.193705 
0.777000 	 2.579998 	 -5.193705 
0.778000 	 2.579998 	 -5.193705 
0.779000 	 2.579998 	 -5.193705 
0.780000 	 2.579998 	 -5.193705 
0.781000 	 2.579998 	 -5.193705 
0.782000 	 2.579998 	 -5.193705 
0.783000 	 2.579998 	 -5.193705 
0.784000 	 2.579998 	 -5.193705 
0.785000 	 2.579998 	 -5.193705 
0.786000 	 2.579998 	 -5.193705 
0.787000 	 2.579998 	 -5.193705 
0.788000 	 2.667714 	 -5.134646 
0.789000 	 2.579998 	 -5.193705 
0.790000 	 2.667714 	 -5.134646 
0.791000 	 2.579998 	 -5.193705 
0.792000 	 2.579998 	 -5.193705 
0.793000 	 2.579998 	 -5.193705 
0.794000 	 2.579998 	 -5.193705 
0.795000 	 2.579998 	 -5.193705 
0.796000 	 2.579998 	 -5.193705 
0.797000 	 2.579998 	 -5.193705 
0.798000 	 2.579998 	 -5.193705 
0.799000 	 2.579998 	 -5.193705 
0.800000 	 2.579998 	 -5.193705 
0.801000 	 2.579998 	 -5.193705 
0.802000 	 2.579998 	 -5.193705 
0.803000 	 2.579998 	 -5.193705 
0.804000 	 2.579998 	 -5.193705 
0.805000 	 2.579998 	 -5.193705 
0.806000 	 2.579998 	 -5.193705 
0.807000 	 2.667714 	 -5.134646 
0.808000 	 2.579998 	 -5.193705 
0.809000 	 2.579998 	 -5.193705 
0.810000 	 2.579998 	 -5.193705 
0.811000 	 2.579998 	 -5.193705 
0.812000 	 2.579998 	 -5.193705 
0.813000 	 2.579998 	 -5.193705 
0.814000 	 2.579998 	 -5.193705 
0.815000 	 2.579998 	 -5.193705 
0.816000 	 2.579998 	 -5.193705 
0.817000 	 2.579998 	 -5.193705 
0.818000 	 2.579998 	 -5.193705 
0.819000 	 2.579998 	 -5.193705 
0.820000 	 2.579998 	 -5.193705 
0.821000 	 2.667714 	 -5.134646 
0.822000 	 2.579998 	 -5.193705 
0.823000 	 2.579998 	 -5.193705 
0.824000 	 2.579998 	 -5.193705 
0.825000 	 2.579998 	 -5.193705 
0.826000 	 2.579998 	 -5.193705 
0.827000 	 2.579998 	 -5.193705 
0.828000 	 2.579998 	 -5.193705 
0.829000 	 2.579998 	 -5.193705 
0.830000 	 2.579998 	 -5.193705 
0.831000 	 2.579998 	 -5.193705 
0.832000 	 2.579998 	 -5.193705 
0.833000 	 2.579998 	 -5.193705 
0.834000 	 2.579998 	 -5.193705 
0.835000 	 2.579998 	 -5.193705 
0.836000 	 2.579998 	 -5.193705 
0.837000 	 2.579998 	 -5.193705 
0.838000 	 2.579998 	 -5.193705 
0.839000 	 2.579998 	 -5.193705 
0.840000 	 2.579998 	 -5.193705 
0.841000 	 2.579998 	 -5.193705 
0.842000 	 2.579998 	 -5.193705 
0.843000 	 2.579998 	 -5.193705 
0.844000 	 2.579998 	 -5.193705 
0.845000 	 2.579998 	 -5.193705 
0.846000 	 2.579998 	 -5.193705 
0.847000 	 2.579998 	 -5.193705 
0.848000 	 2.579998 	 -5.193705 
0.849000 	 2.579998 	 -5.193705 
0.850000 	 2.579998 	 -5.193705 
0.851000 	 2.579998 	 -5.193705 
0.852000 	 2.579998 	 -5.193705 
0.853000 	 2.579998 	 -5.193705 
0.854000 	 2.579998 	 -5.193705 
0.855000 	 2.579998 	 -5.193705 
0.856000 	 2.579998 	 -5.193705 
0.857000 	 2.579998 	 -5.193705 
0.858000 	 2.579998 	 -5.193705 
0.859000 	 2.579998 	 -5.193705 
0.860000 	 2.579998 	 -5.193705 
0.861000 	 2.579998 	 -5.193705 
0.862000 	 2.579998 	 -5.193705 
0.863000 	 2.579998 	 -5.193705 
0.864000 	 2.579998 	 -5.193705 
0.865000 	 2.579998 	 -5.193705 
0.866000 	 2.579998 	 -5.193705 
0.867000 	 2.579998 	 -5.193705 
0.868000 	 2.579998 	 -5.193705 
0.869000 	 2.667714 	 -5.134646 
0.870000 	 2.579998 	 -5.193705 
0.871000 	 2.579998 	 -5.193705 
0.872000 	 2.579998 	 -5.193705 
0.873000 	 2.579998 	 -5.193705 
0.874000 	 2.579998 	 -5.193705 
0.875000 	 2.579998 	 -5.193705 
0.876000 	 2.667714 	 -5.134646 
0.877000 	 2.579998 	 -5.193705 
0.878000 	 2.579998 	 -5.193705 
0.879000 	 2.579998 	 -5.193705 
0.880000 	 2.579998 	 -5.193705 
0.881000 	 2.579998 	 -5.193705 
0.882000 	 2.579998 	 -5.193705 
0.883000 	 2.579998 	 -5.193705 
0.884000 	 2.579998 	 -5.193705 
0.885000 	 2.755431 	 -5.075587 
0.886000 	 2.579998 	 -5.193705 
0.887000 	 2.579998 	 -5.193705 
0.888000 	 2.579998 	 -5.193705 
0.889000 	 2.579998 	 -5.193705 
0.890000 	 2.579998 	 -5.193705 
0.891000 	 2.579998 	 -5.193705 
0.892000 	 2.579998 	 -5.193705 
0.893000 	 2.667714 	 -5.134646 
0.894000 	 2.579998 	 -5.193705 
0.895000 	 2.579998 	 -5.193705 
0.896000 	 2.579998 	 -5.193705 
0.897000 	 2.579998 	 -5.193705 
0.898000 	 2.579998 	 -5.193705 
0.899000 	 2.579998 	 -5.193705 
0.900000 	 2.579998 	 -5.193705 
0.901000 	 2.579998 	 -5.193705 
0.902000 	 2.579998 	 -5.193705 
0.903000 	 2.579998 	 -5.193705 
0.904000 	 2.492282 	 -5.252764 
0.905000 	 2.579998 	 -5.193705 
0.906000 	 2.579998 	 -5.193705 
0.907000 	 2.579998 	 -5.193705 
0.908000 	 2.579998 	 -5.193705 
0.909000 	 2.579998 	 -5.193705 
0.910000 	 2.579998 	 -5.193705 
0.911000 	 2.579998 	 -5.193705 
0.912000 	 2.492282 	 -5.252764 
0.913000 	 2.667714 	 -5.134646 
0.914000 	 2.579998 	 -5.193705 
0.915000 	 2.579998 	 -5.193705 
0.916000 	 2.579998 	 -5.193705 
0.917000 	 2.579998 	 -5.193705 
0.918000 	 2.579998 	 -5.193705 
0.919000 	 2.579998 	 -5.193705 
0.920000 	 2.579998 	 -5.193705 
0.921000 	 2.667714 	 -5.134646 
0.922000 	 2.579998 	 -5.193705 
0.923000 	 2.667714 	 -5.134646 
0.924000 	 2.579998 	 -5.193705 
0.925000 	 2.579998 	 -5.193705 
0.926000 	 2.579998 	 -5.193705 
0.927000 	 2.579998 	 -5.193705 
0.928000 	 2.579998 	 -5.193705 
0.929000 	 2.579998 	 -5.193705 
0.930000 	 2.492282 	 -5.252764 
0.931000 	 2.579998 	 -5.193705 
0.932000 	 2.579998 	 -5.193705 
0.933000 	 2.579998 	 -5.193705 
0.934000 	 2.667714 	 -5.134646 
0.935000 	 2.579998 	 -5.193705 
0.936000 	 2.579998 	 -5.193705 
0.937000 	 2.579998 	 -5.193705 
0.938000 	 2.843147 	 -5.016528 
0.939000 	 2.579998 	 -5.193705 
0.940000 	 2.579998 	 -5.193705 
0.941000 	 2.579998 	 -5.193705 
0.942000 	 2.579998 	 -5.193705 
0.943000 	 2.579998 	 -5.193705 
0.944000 	 2.579998 	 -5.193705 
0.945000 	 2.579998 	 -5.193705 
0.946000 	 2.579998 	 -5.193705 
0.947000 	 2.579998 	 -5.193705 
0.948000 	 2.579998 	 -5.193705 
0.949000 	 2.579998 	 -5.193705 
0.950000 	 2.579998 	 -5.193705 
0.951000 	 2.579998 	 -5.193705 
0.952000 	 2.579998 	 -5.193705 
0.953000 	 2.579998 	 -5.193705 
0.954000 	 2.579998 	 -5.193705 
0.955000 	 2.667714 	 -5.134646 
0.956000 	 2.579998 	 -5.193705 
0.957000 	 2.579998 	 -5.193705 
0.958000 	 2.579998 	 -5.193705 
0.959000 	 2.579998 	 -5.193705 
0.960000 	 2.579998 	 -5.193705 
0.961000 	 2.579998 	 -5.193705 
0.962000 	 2.579998 	 -5.193705 
0.963000 	 2.579998 	 -5.193705 
0.964000 	 2.579998 	 -5.193705 
0.965000 	 2.492282 	 -5.252764 
0.966000 	 2.579998 	 -5.193705 
0.967000 	 2.579998 	 -5.193705 
0.968000 	 2.579998 	 -5.193705 
0.969000 	 2.579998 	 -5.193705 
0.970000 	 2.579998 	 -5.193705 
0.971000 	 2.667714 	 -5.134646 
0.972000 	 2.492282 	 -5.252764 
0.973000 	 2.579998 	 -5.193705 
0.974000 	 2.579998 	 -5.193705 
0.975000 	 2.579998 	 -5.193705 
0.976000 	 2.579998 	 -5.193705 
0.977000 	 2.579998 	 -5.193705 
0.978000 	 2.579998 	 -5.193705 
0.979000 	 2.579998 	 -5.193705 
0.980000 	 2.579998 	 -5.193705 
0.981000 	 2.492282 	 -5.252764 
0.982000 	 2.579998 	 -5.193705 
0.983000 	 2.579998 	 -5.193705 
0.984000 	 2.579998 	 -5.193705 
0.985000 	 2.579998 	 -5.193705 
0.986000 	 2.579998 	 -5.193705 
0.987000 	 2.579998 	 -5.193705 
0.988000 	 2.579998 	 -5.193705 
0.989000 	 2.579998 	 -5.193705 
0.990000 	 2.579998 	 -5.193705 
0.991000 	 2.579998 	 -5.193705 
0.992000 	 2.579998 	 -5.193705 
0.993000 	 2.579998 	 -5.193705 
0.994000 	 2.579998 	 -5.193705 
0.995000 	 2.579998 	 -5.193705 
0.996000 	 2.579998 	 -5.193705 
0.997000 	 2.579998 	 -5.193705 
0.998000 	 2.579998 	 -5.193705 
0.999000 	 2.579998 	 -5.193705 
1.000000 	 2.579998 	 -5.193705 
1.001000 	 2.579998 	 -5.193705 
1.002000 	 2.579998 	 -5.193705 
1.003000 	 2.667714 	 -5.134646 
1.004000 	 2.579998 	 -5.193705 
1.005000 	 2.755431 	 -5.075587 
1.006000 	 2.579998 	 -5.193705 
1.007000 	 2.579998 	 -5.193705 
1.008000 	 2.579998 	 -5.193705 
1.009000 	 2.667714 	 -5.134646 
1.010000 	 2.579998 	 -5.193705 
1.011000 	 2.579998 	 -5.193705 
1.012000 	 2.579998 	 -5.193705 
1.013000 	 2.579998 	 -5.193705 
1.014000 	 2.579998 	 -5.193705 
1.015000 	 2.579998 	 -5.193705 
1.016000 	 2.579998 	 -5.193705 
1.017000 	 2.579998 	 -5.193705 
1.018000 	 2.579998 	 -5.193705 
1.019000 	 2.579998 	 -5.193705 
1.020000 	 2.579998 	 -5.193705 
1.021000 	 2.579998 	 -5.193705 
1.022000 	 2.579998 	 -5.193705 
1.023000 	 2.579998 	 -5.193705 
1.024000 	 2.579998 	 -5.193705 
1.025000 	 2.579998 	 -5.193705 
1.026000 	 2.492282 	 -5.252764 
1.027000 	 2.579998 	 -5.193705 
1.028000 	 2.579998 	 -5.193705 
1.029000 	 2.667714 	 -5.134646 
1.030000 	 2.579998 	 -5.193705 
1.031000 	 2.579998 	 -5.193705 
1.032000 	 2.579998 	 -5.193705 
1.033000 	 2.579998 	 -5.193705 
1.034000 	 2.579998 	 -5.193705 
1.035000 	 2.579998 	 -5.193705 
1.036000 	 2.579998 	 -5.193705 
1.037000 	 2.579998 	 -5.193705 
1.038000 	 2.579998 	 -5.193705 
1.039000 	 2.579998 	 -5.193705 
1.040000 	 2.579998 	 -5.193705 
1.041000 	 2.579998 	 -5.193705 
1.042000 	 2.579998 	 -5.193705 
1.043000 	 2.667714 	 -5.134646 
1.044000 	 2.579998 	 -5.193705 
1.045000 	 2.492282 	 -5.252764 
1.046000 	 2.579998 	 -5.193705 
1.047000 	 2.579998 	 -5.193705 
1.048000 	 2.579998 	 -5.193705 
1.049000 	 2.579998 	 -5.193705 
1.050000 	 2.579998 	 -5.193705 
1.051000 	 2.579998 	 -5.193705 
1.052000 	 2.755431 	 -5.075587 
1.053000 	 2.579998 	 -5.193705 
1.054000 	 2.579998 	 -5.193705 
1.055000 	 2.667714 	 -5.134646 
1.056000 	 2.579998 	 -5.193705 
1.057000 	 2.579998 	 -5.193705 
1.058000 	 2.579998 	 -5.193705 
1.059000 	 2.579998 	 -5.193705 
1.060000 	 2.579998 	 -5.193705 
1.061000 	 2.579998 	 -5.193705 
1.062000 	 2.579998 	 -5.193705 
1.063000 	 2.579998 	 -5.193705 
1.064000 	 2.579998 	 -5.193705 
1.065000 	 2.579998 	 -5.193705 
1.066000 	 2.579998 	 -5.193705 
1.067000 	 2.492282 	 -5.252764 
1.068000 	 2.579998 	 -5.193705 
1.069000 	 2.492282 	 -5.252764 
1.070000 	 2.579998 	 -5.193705 
1.071000 	 2.579998 	 -5.193705 
1.072000 	 2.579998 	 -5.193705 
1.073000 	 2.579998 	 -5.193705 
1.074000 	 2.579998 	 -5.193705 
1.075000 	 2.667714 	 -5.134646 
1.076000 	 2.667714 	 -5.134646 
1.077000 	 2.579998 	 -5.193705 
1.078000 	 2.579998 	 -5.193705 
1.079000 	 2.579998 	 -5.193705 
1.080000 	 2.579998 	 -5.193705 
1.081000 	 2.579998 	 -5.193705 
1.082000 	 2.579998 	 -5.193705 
1.083000 	 2.579998 	 -5.193705 
1.084000 	 2.579998 	 -5.193705 
1.085000 	 2.579998 	 -5.193705 
1.086000 	 2.579998 	 -5.193705 
1.087000 	 2.579998 	 -5.193705 
1.088000 	 2.579998 	 -5.193705 
1.089000 	 2.579998 	 -5.193705 
1.090000 	 2.579998 	 -5.193705 
1.091000 	 2.579998 	 -5.193705 
1.092000 	 2.579998 	 -5.193705 
1.093000 	 2.579998 	 -5.193705 
1.094000 	 2.579998 	 -5.193705 
1.095000 	 2.579998 	 -5.193705 
1.096000 	 2.579998 	 -5.193705 
1.097000 	 2.579998 	 -5.193705 
1.098000 	 2.579998 	 -5.193705 
1.099000 	 2.579998 	 -5.193705 
1.100000 	 2.579998 	 -5.193705 
1.101000 	 2.579998 	 -5.193705 
1.102000 	 2.579998 	 -5.193705 
1.103000 	 2.579998 	 -5.193705 
1.104000 	 2.579998 	 -5.193705 
1.105000 	 2.579998 	 -5.193705 
1.106000 	 2.579998 	 -5.193705 
1.107000 	 2.579998 	 -5.193705 
1.108000 	 2.579998 	 -5.193705 
1.109000 	 2.579998 	 -5.193705 
1.110000 	 2.579998 	 -5.193705 
1.111000 	 2.667714 	 -5.134646 
1.112000 	 2.579998 	 -5.193705 
1.113000 	 2.579998 	 -5.193705 
1.114000 	 2.579998 	 -5.193705 
1.115000 	 2.579998 	 -5.193705 
1.116000 	 2.579998 	 -5.193705 
1.117000 	 2.579998 	 -5.193705 
1.118000 	 2.667714 	 -5.134646 
1.119000 	 2.579998 	 -5.193705 
1.120000 	 2.579998 	 -5.193705 
1.121000 	 2.579998 	 -5.193705 
1.122000 	 2.579998 	 -5.193705 
1.123000 	 2.579998 	 -5.193705 
1.124000 	 2.579998 	 -5.193705 
1.125000 	 2.579998 	 -5.193705 
1.126000 	 2.579998 	 -5.193705 
1.127000 	 2.667714 	 -5.134646 
1.128000 	 2.579998 	 -5.193705 
1.129000 	 2.579998 	 -5.193705 
1.130000 	 2.579998 	 -5.193705 
1.131000 	 2.579998 	 -5.193705 
1.132000 	 2.579998 	 -5.193705 
1.133000 	 2.579998 	 -5.193705 
1.134000 	 2.579998 	 -5.193705 
1.135000 	 2.579998 	 -5.193705 
1.136000 	 2.579998 	 -5.193705 
1.137000 	 2.579998 	 -5.193705 
1.138000 	 2.579998 	 -5.193705 
1.139000 	 2.667714 	 -5.134646 
1.140000 	 2.579998 	 -5.193705 
1.141000 	 2.667714 	 -5.134646 
1.142000 	 2.579998 	 -5.193705 
1.143000 	 2.579998 	 -5.193705 
1.144000 	 2.579998 	 -5.193705 
1.145000 	 2.579998 	 -5.193705 
1.146000 	 2.579998 	 -5.193705 
1.147000 	 2.579998 	 -5.193705 
1.148000 	 2.579998 	 -5.193705 
1.149000 	 2.579998 	 -5.193705 
1.150000 	 2.579998 	 -5.193705 
1.151000 	 2.579998 	 -5.193705 
1.152000 	 2.579998 	 -5.193705 
1.153000 	 2.579998 	 -5.193705 
1.154000 	 2.579998 	 -5.193705 
1.155000 	 2.579998 	 -5.193705 
1.156000 	 2.579998 	 -5.193705 
1.157000 	 2.579998 	 -5.193705 
1.158000 	 2.579998 	 -5.193705 
1.159000 	 2.579998 	 -5.193705 
1.160000 	 2.579998 	 -5.193705 
1.161000 	 2.579998 	 -5.193705 
1.162000 	 2.579998 	 -5.193705 
1.163000 	 2.579998 	 -5.193705 
1.164000 	 2.579998 	 -5.193705 
1.165000 	 2.579998 	 -5.193705 
1.166000 	 2.579998 	 -5.193705 
1.167000 	 2.579998 	 -5.193705 
1.168000 	 2.579998 	 -5.193705 
1.169000 	 2.579998 	 -5.193705 
1.170000 	 2.579998 	 -5.193705 
1.171000 	 2.667714 	 -5.134646 
1.172000 	 2.579998 	 -5.193705 
1.173000 	 2.579998 	 -5.193705 
1.174000 	 2.579998 	 -5.193705 
1.175000 	 2.579998 	 -5.193705 
1.176000 	 2.579998 	 -5.193705 
1.177000 	 2.579998 	 -5.193705 
1.178000 	 2.579998 	 -5.193705 
1.179000 	 2.579998 	 -5.193705 
1.180000 	 2.579998 	 -5.193705 
1.181000 	 2.579998 	 -5.193705 
1.182000 	 2.579998 	 -5.193705 
1.183000 	 2.579998 	 -5.193705 
1.184000 	 2.579998 	 -5.193705 
1.185000 	 2.579998 	 -5.193705 
1.186000 	 2.579998 	 -5.193705 
1.187000 	 2.579998 	 -5.193705 
1.188000 	 2.579998 	 -5.193705 
1.189000 	 2.579998 	 -5.193705 
1.190000 	 2.579998 	 -5.193705 
1.191000 	 2.579998 	 -5.193705 
1.192000 	 2.579998 	 -5.193705 
1.193000 	 2.579998 	 -5.193705 
1.194000 	 2.667714 	 -5.134646 
1.195000 	 2.492282 	 -5.252764 
1.196000 	 2.579998 	 -5.193705 
1.197000 	 2.579998 	 -5.193705 
1.198000 	 2.579998 	 -5.193705 
1.199000 	 2.579998 	 -5.193705 
1.200000 	 2.579998 	 -5.193705 
1.201000 	 2.667714 	 -5.134646 
1.202000 	 2.579998 	 -5.193705 
1.203000 	 2.579998 	 -5.193705 
1.204000 	 2.579998 	 -5.193705 
1.205000 	 2.579998 	 -5.193705 
1.206000 	 2.579998 	 -5.193705 
1.207000 	 2.579998 	 -5.193705 
1.208000 	 2.579998 	 -5.193705 
1.209000 	 2.579998 	 -5.193705 
1.210000 	 2.667714 	 -5.134646 
1.211000 	 2.579998 	 -5.193705 
1.212000 	 2.579998 	 -5.193705 
1.213000 	 2.579998 	 -5.193705 
1.214000 	 2.579998 	 -5.193705 
1.215000 	 2.579998 	 -5.193705 
1.216000 	 2.579998 	 -5.193705 
1.217000 	 2.579998 	 -5.193705 
1.218000 	 2.579998 	 -5.193705 
1.219000 	 2.579998 	 -5.193705 
1.220000 	 2.579998 	 -5.193705 
1.221000 	 2.579998 	 -5.193705 
1.222000 	 2.579998 	 -5.193705 
1.223000 	 2.579998 	 -5.193705 
1.224000 	 2.579998 	 -5.193705 
1.225000 	 2.667714 	 -5.134646 
1.226000 	 2.755431 	 -5.075587 
1.227000 	 2.579998 	 -5.193705 
1.228000 	 2.579998 	 -5.193705 
1.229000 	 2.579998 	 -5.193705 
1.230000 	 2.579998 	 -5.193705 
1.231000 	 2.579998 	 -5.193705 
1.232000 	 2.579998 	 -5.193705 
1.233000 	 2.579998 	 -5.193705 
1.234000 	 2.579998 	 -5.193705 
1.235000 	 2.579998 	 -5.193705 
1.236000 	 2.579998 	 -5.193705 
1.237000 	 2.579998 	 -5.193705 
1.238000 	 2.579998 	 -5.193705 
1.239000 	 2.579998 	 -5.193705 
1.240000 	 2.579998 	 -5.193705 
1.241000 	 2.579998 	 -5.193705 
1.242000 	 2.579998 	 -5.193705 
1.243000 	 2.579998 	 -5.193705 
1.244000 	 2.579998 	 -5.193705 
1.245000 	 2.492282 	 -5.252764 
1.246000 	 2.579998 	 -5.193705 
1.247000 	 2.579998 	 -5.193705 
1.248000 	 2.579998 	 -5.193705 
1.249000 	 2.579998 	 -5.193705 
1.250000 	 2.579998 	 -5.193705 
1.251000 	 2.579998 	 -5.193705 
1.252000 	 2.667714 	 -5.134646 
1.253000 	 2.579998 	 -5.193705 
1.254000 	 2.579998 	 -5.193705 
1.255000 	 2.579998 	 -5.193705 
1.256000 	 2.579998 	 -5.193705 
1.257000 	 2.579998 	 -5.193705 
1.258000 	 2.579998 	 -5.193705 
1.259000 	 2.579998 	 -5.193705 
1.260000 	 2.579998 	 -5.193705 
1.261000 	 2.579998 	 -5.193705 
1.262000 	 2.579998 	 -5.193705 
1.263000 	 2.579998 	 -5.193705 
1.264000 	 2.579998 	 -5.193705 
1.265000 	 2.579998 	 -5.193705 
1.266000 	 2.579998 	 -5.193705 
1.267000 	 2.579998 	 -5.193705 
1.268000 	 2.579998 	 -5.193705 
1.269000 	 2.579998 	 -5.193705 
1.270000 	 2.579998 	 -5.193705 
1.271000 	 2.579998 	 -5.193705 
1.272000 	 2.579998 	 -5.193705 
1.273000 	 2.579998 	 -5.193705 
1.274000 	 2.579998 	 -5.193705 
1.275000 	 2.579998 	 -5.193705 
1.276000 	 2.579998 	 -5.193705 
1.277000 	 2.579998 	 -5.193705 
1.278000 	 2.579998 	 -5.193705 
1.279000 	 2.492282 	 -5.252764 
1.280000 	 2.579998 	 -5.193705 
1.281000 	 2.579998 	 -5.193705 
1.282000 	 2.579998 	 -5.193705 
1.283000 	 2.579998 	 -5.193705 
1.284000 	 2.579998 	 -5.193705 
1.285000 	 2.579998 	 -5.193705 
1.286000 	 2.579998 	 -5.193705 
1.287000 	 2.579998 	 -5.193705 
1.288000 	 2.492282 	 -5.252764 
1.289000 	 2.579998 	 -5.193705 
1.290000 	 2.579998 	 -5.193705 
1.291000 	 2.579998 	 -5.193705 
1.292000 	 2.579998 	 -5.193705 
1.293000 	 2.579998 	 -5.193705 
1.294000 	 2.579998 	 -5.193705 
1.295000 	 2.579998 	 -5.193705 
1.296000 	 2.579998 	 -5.193705 
1.297000 	 2.579998 	 -5.193705 
1.298000 	 2.579998 	 -5.193705 
1.299000 	 2.579998 	 -5.193705 
1.300000 	 2.579998 	 -5.193705 
1.301000 	 2.579998 	 -5.193705 
1.302000 	 2.667714 	 -5.134646 
1.303000 	 2.579998 	 -5.193705 
1.304000 	 2.579998 	 -5.193705 
1.305000 	 2.667714 	 -5.134646 
1.306000 	 2.579998 	 -5.193705 
1.307000 	 2.667714 	 -5.134646 
1.308000 	 2.579998 	 -5.193705 
1.309000 	 2.579998 	 -5.193705 
1.310000 	 2.579998 	 -5.193705 
1.311000 	 2.579998 	 -5.193705 
1.312000 	 2.579998 	 -5.193705 
1.313000 	 2.579998 	 -5.193705 
1.314000 	 2.579998 	 -5.193705 
1.315000 	 2.579998 	 -5.193705 
1.316000 	 2.579998 	 -5.193705 
1.317000 	 2.579998 	 -5.193705 
1.318000 	 2.579998 	 -5.193705 
1.319000 	 2.579998 	 -5.193705 
1.320000 	 2.667714 	 -5.134646 
1.321000 	 2.579998 	 -5.193705 
1.322000 	 2.579998 	 -5.193705 
1.323000 	 2.579998 	 -5.193705 
1.324000 	 2.579998 	 -5.193705 
1.325000 	 2.579998 	 -5.193705 
1.326000 	 2.579998 	 -5.193705 
1.327000 	 2.667714 	 -5.134646 
1.328000 	 2.579998 	 -5.193705 
1.329000 	 2.579998 	 -5.193705 
