Times (s),Voltage (Volts)
15.312000,1.589203,-9.854417 
15.313000,1.798065,-9.731136 
15.314000,1.798065,-9.761956 
15.315000,1.821272,-9.684906 
15.316000,1.565996,-9.700316 
15.317000,1.589203,-9.700316 
15.318000,1.705238,-9.700316 
15.319000,1.589203,-9.746546 
15.320000,1.565996,-9.654085 
15.321000,1.519583,-9.684906 
15.322000,1.449962,-9.731136 
15.323000,1.519583,-9.746546 
15.324000,1.496376,-9.746546 
15.325000,1.612410,-9.669495 
15.326000,1.542790,-9.715726 
15.327000,1.612410,-9.761956 
15.328000,1.612410,-9.654085 
15.329000,1.635617,-9.700316 
15.330000,1.728445,-9.731136 
15.331000,1.612410,-9.761956 
15.332000,1.589203,-9.823597 
15.333000,1.565996,-9.900648 
15.334000,1.589203,-9.823597 
15.335000,1.589203,-9.715726 
15.336000,1.565996,-9.761956 
15.337000,1.612410,-9.746546 
15.338000,1.635617,-9.715726 
15.339000,1.635617,-9.823597 
15.340000,1.542790,-9.839007 
15.341000,1.635617,-9.839007 
15.342000,1.635617,-9.823597 
15.343000,1.565996,-9.777367 
15.344000,1.519583,-9.792777 
15.345000,1.589203,-9.869828 
15.346000,1.589203,-9.900648 
15.347000,1.519583,-9.854417 
15.348000,1.612410,-9.839007 
15.349000,1.774858,-9.823597 
15.350000,1.658824,-9.746546 
15.351000,1.589203,-9.885238 
15.352000,1.589203,-9.854417 
15.353000,1.635617,-9.854417 
15.354000,1.821272,-9.669495 
15.355000,1.682031,-9.700316 
15.356000,1.751651,-9.854417 
15.357000,1.589203,-9.777367 
15.358000,1.589203,-9.715726 
15.359000,1.565996,-9.808187 
15.360000,1.635617,-9.654085 
15.361000,1.612410,-9.761956 
15.362000,1.658824,-9.684906 
15.363000,1.589203,-9.654085 
15.364000,1.496376,-9.700316 
15.365000,1.612410,-9.623265 
15.366000,1.589203,-9.715726 
15.367000,1.565996,-9.854417 
15.368000,1.705238,-9.823597 
15.369000,1.635617,-9.669495 
15.370000,1.635617,-9.669495 
15.371000,1.612410,-9.777367 
15.372000,1.612410,-9.792777 
15.373000,1.565996,-9.839007 
15.374000,1.589203,-9.823597 
15.375000,1.612410,-9.731136 
15.376000,1.612410,-9.684906 
15.377000,1.565996,-9.761956 
15.378000,1.565996,-9.808187 
15.379000,1.589203,-9.731136 
15.380000,1.635617,-9.746546 
15.381000,1.658824,-9.623265 
15.382000,1.589203,-9.654085 
15.383000,1.612410,-9.777367 
15.384000,1.565996,-9.808187 
15.385000,1.612410,-9.715726 
15.386000,1.612410,-9.669495 
15.387000,1.565996,-9.731136 
15.388000,1.612410,-9.777367 
15.389000,1.496376,-9.885238 
15.390000,1.473169,-9.777367 
15.391000,1.449962,-9.731136 
15.392000,1.635617,-9.761956 
15.393000,1.589203,-9.761956 
15.394000,1.565996,-9.654085 
15.395000,1.635617,-9.700316 
15.396000,1.635617,-9.761956 
15.397000,1.612410,-9.715726 
15.398000,1.635617,-9.623265 
15.399000,1.565996,-9.731136 
15.400000,1.612410,-9.731136 
15.401000,1.705238,-9.623265 
15.402000,1.751651,-9.700316 
15.403000,1.798065,-9.792777 
15.404000,1.751651,-9.839007 
15.405000,1.635617,-9.731136 
15.406000,1.589203,-9.854417 
15.407000,1.635617,-9.684906 
15.408000,1.635617,-9.839007 
15.409000,1.821272,-9.792777 
15.410000,1.612410,-9.731136 
15.411000,1.728445,-9.684906 
15.412000,1.751651,-9.761956 
15.413000,1.798065,-9.839007 
15.414000,1.867686,-9.684906 
15.415000,1.751651,-9.777367 
15.416000,1.589203,-9.823597 
15.417000,1.542790,-9.623265 
15.418000,1.589203,-9.823597 
15.419000,1.449962,-9.669495 
15.420000,1.496376,-9.638675 
15.421000,1.449962,-9.761956 
15.422000,1.496376,-9.623265 
15.423000,1.449962,-9.777367 
15.424000,1.449962,-9.623265 
15.425000,1.612410,-9.839007 
15.426000,1.565996,-9.731136 
15.427000,1.589203,-9.684906 
15.428000,1.565996,-9.669495 
15.429000,1.635617,-9.669495 
15.430000,1.774858,-9.684906 
15.431000,1.589203,-9.746546 
15.432000,1.589203,-9.746546 
15.433000,1.589203,-9.823597 
15.434000,1.612410,-9.731136 
15.435000,1.589203,-9.731136 
15.436000,1.589203,-9.777367 
15.437000,1.635617,-9.746546 
15.438000,1.589203,-9.715726 
15.439000,1.565996,-9.684906 
15.440000,1.612410,-9.792777 
15.441000,1.612410,-9.731136 
15.442000,1.612410,-9.669495 
15.443000,1.542790,-9.638675 
15.444000,1.542790,-9.792777 
15.445000,1.565996,-9.715726 
15.446000,1.589203,-9.684906 
15.447000,1.612410,-9.731136 
15.448000,1.612410,-9.700316 
15.449000,1.519583,-9.715726 
15.450000,1.798065,-9.700316 
15.451000,1.635617,-9.746546 
15.452000,1.565996,-9.900648 
15.453000,1.612410,-9.761956 
15.454000,1.612410,-9.715726 
15.455000,1.612410,-9.715726 
15.456000,1.612410,-9.869828 
15.457000,1.635617,-9.761956 
15.458000,1.565996,-9.777367 
15.459000,1.635617,-9.638675 
15.460000,1.589203,-9.792777 
15.461000,1.589203,-9.885238 
15.462000,1.635617,-9.792777 
15.463000,1.612410,-9.777367 
15.464000,1.589203,-9.854417 
15.465000,1.519583,-9.839007 
15.466000,1.565996,-9.792777 
15.467000,1.589203,-9.761956 
15.468000,1.589203,-9.623265 
15.469000,1.565996,-9.638675 
15.470000,1.635617,-9.746546 
15.471000,1.612410,-9.792777 
15.472000,1.635617,-9.746546 
15.473000,1.589203,-9.654085 
15.474000,1.589203,-9.746546 
15.475000,1.635617,-9.808187 
15.476000,1.635617,-9.700316 
15.477000,1.589203,-9.746546 
15.478000,1.612410,-9.731136 
15.479000,1.589203,-9.700316 
15.480000,1.635617,-9.654085 
15.481000,1.612410,-9.731136 
15.482000,1.612410,-9.700316 
15.483000,1.612410,-9.731136 
15.484000,1.612410,-9.777367 
15.485000,1.612410,-9.808187 
15.486000,1.635617,-9.808187 
15.487000,1.635617,-9.792777 
15.488000,1.542790,-9.669495 
15.489000,1.449962,-9.777367 
15.490000,1.473169,-9.808187 
15.491000,1.565996,-9.792777 
15.492000,1.635617,-9.684906 
15.493000,1.565996,-9.654085 
15.494000,1.542790,-9.715726 
15.495000,1.612410,-9.700316 
15.496000,1.589203,-9.715726 
15.497000,1.635617,-9.715726 
15.498000,1.612410,-9.792777 
15.499000,1.565996,-9.869828 
15.500000,1.612410,-9.792777 
15.501000,1.682031,-9.808187 
15.502000,1.565996,-9.854417 
15.503000,1.635617,-9.731136 
15.504000,1.635617,-9.761956 
15.505000,1.682031,-9.746546 
15.506000,1.635617,-9.669495 
15.507000,1.589203,-9.669495 
15.508000,1.774858,-9.731136 
15.509000,1.774858,-9.792777 
15.510000,1.798065,-9.638675 
15.511000,1.658824,-9.592445 
15.512000,1.728445,-9.731136 
15.513000,1.751651,-9.623265 
15.514000,1.728445,-9.669495 
15.515000,1.751651,-9.731136 
15.516000,1.565996,-9.792777 
15.517000,1.658824,-9.746546 
15.518000,1.589203,-9.839007 
15.519000,1.449962,-9.839007 
15.520000,1.473169,-9.808187 
15.521000,1.473169,-9.854417 
15.522000,1.496376,-9.669495 
15.523000,1.565996,-9.654085 
15.524000,1.682031,-9.746546 
15.525000,1.565996,-9.885238 
15.526000,1.658824,-9.669495 
15.527000,1.612410,-9.669495 
15.528000,1.612410,-9.715726 
15.529000,1.612410,-9.854417 
15.530000,1.635617,-9.731136 
15.531000,1.844479,-9.761956 
15.532000,1.635617,-9.684906 
15.533000,1.589203,-9.654085 
15.534000,1.635617,-9.746546 
15.535000,1.612410,-9.669495 
15.536000,1.682031,-9.684906 
15.537000,1.565996,-9.777367 
15.538000,1.565996,-9.731136 
15.539000,1.682031,-9.839007 
15.540000,1.635617,-9.900648 
15.541000,1.565996,-9.731136 
15.542000,1.635617,-9.792777 
15.543000,1.565996,-9.731136 
15.544000,1.612410,-9.638675 
15.545000,1.565996,-9.808187 
15.546000,1.705238,-9.777367 
15.547000,1.658824,-9.823597 
15.548000,1.565996,-9.684906 
15.549000,1.565996,-9.808187 
15.550000,1.705238,-9.931468 
15.551000,1.589203,-9.761956 
15.552000,1.589203,-9.808187 
15.553000,1.565996,-9.731136 
15.554000,1.589203,-9.777367 
15.555000,1.589203,-9.731136 
15.556000,1.565996,-9.761956 
15.557000,1.635617,-9.715726 
15.558000,1.542790,-9.731136 
15.559000,1.612410,-9.746546 
15.560000,1.542790,-9.592445 
15.561000,1.589203,-9.746546 
15.562000,1.635617,-9.654085 
15.563000,1.635617,-9.777367 
15.564000,1.589203,-9.700316 
15.565000,1.565996,-9.777367 
15.566000,1.612410,-9.792777 
15.567000,1.658824,-9.808187 
15.568000,1.589203,-9.731136 
15.569000,1.565996,-9.700316 
15.570000,1.519583,-9.669495 
15.571000,1.635617,-9.761956 
15.572000,1.635617,-9.854417 
15.573000,1.612410,-9.700316 
15.574000,1.612410,-9.761956 
15.575000,1.612410,-9.669495 
15.576000,1.612410,-9.777367 
15.577000,1.612410,-9.746546 
15.578000,1.635617,-9.623265 
15.579000,1.542790,-9.700316 
15.580000,1.635617,-9.777367 
15.581000,1.589203,-9.715726 
15.582000,1.589203,-9.731136 
15.583000,1.565996,-9.746546 
15.584000,1.565996,-9.777367 
15.585000,1.635617,-9.777367 
15.586000,1.589203,-9.761956 
15.587000,1.682031,-9.654085 
15.588000,1.589203,-9.669495 
15.589000,1.496376,-9.607855 
15.590000,1.519583,-9.715726 
15.591000,1.519583,-9.746546 
15.592000,1.473169,-9.715726 
15.593000,1.519583,-9.669495 
15.594000,1.473169,-9.607855 
15.595000,1.612410,-9.607855 
15.596000,1.589203,-9.654085 
15.597000,1.519583,-9.684906 
15.598000,1.612410,-9.746546 
15.599000,1.519583,-9.761956 
15.600000,1.635617,-9.761956 
15.601000,1.589203,-9.638675 
15.602000,1.635617,-9.731136 
15.603000,1.612410,-9.761956 
15.604000,1.589203,-9.777367 
15.605000,1.658824,-9.777367 
15.606000,1.635617,-9.684906 
15.607000,1.612410,-9.669495 
15.608000,1.821272,-9.715726 
15.609000,1.751651,-9.869828 
15.610000,1.774858,-9.777367 
15.611000,1.635617,-9.669495 
15.612000,1.751651,-9.715726 
15.613000,1.705238,-9.669495 
15.614000,1.751651,-9.761956 
15.615000,1.774858,-9.761956 
15.616000,1.589203,-9.823597 
15.617000,1.589203,-9.823597 
15.618000,1.589203,-9.731136 
15.619000,1.473169,-9.731136 
15.620000,1.473169,-9.792777 
15.621000,1.496376,-9.700316 
15.622000,1.635617,-9.823597 
15.623000,1.496376,-9.823597 
15.624000,1.635617,-9.792777 
15.625000,1.589203,-9.792777 
15.626000,1.635617,-9.777367 
15.627000,1.496376,-9.654085 
15.628000,1.612410,-9.715726 
15.629000,1.612410,-9.654085 
15.630000,1.589203,-9.792777 
15.631000,1.751651,-9.777367 
15.632000,1.635617,-9.931468 
15.633000,1.565996,-9.777367 
15.634000,1.612410,-9.746546 
15.635000,1.658824,-9.700316 
15.636000,1.635617,-9.654085 
15.637000,1.565996,-9.792777 
15.638000,1.635617,-9.684906 
15.639000,1.635617,-9.700316 
15.640000,1.612410,-9.839007 
15.641000,1.658824,-9.638675 
15.642000,1.635617,-9.823597 
15.643000,1.612410,-9.839007 
15.644000,1.589203,-9.669495 
15.645000,1.635617,-9.731136 
15.646000,1.589203,-9.700316 
15.647000,1.635617,-9.854417 
15.648000,1.565996,-9.761956 
15.649000,1.612410,-9.777367 
15.650000,1.751651,-9.777367 
15.651000,1.565996,-9.839007 
15.652000,1.682031,-9.746546 
15.653000,1.542790,-9.715726 
15.654000,1.635617,-9.700316 
15.655000,1.565996,-9.808187 
15.656000,1.658824,-9.654085 
15.657000,1.589203,-9.638675 
15.658000,1.635617,-9.731136 
15.659000,1.565996,-9.808187 
15.660000,1.612410,-9.746546 
15.661000,1.589203,-9.777367 
15.662000,1.658824,-9.777367 
15.663000,1.635617,-9.869828 
15.664000,1.635617,-9.731136 
15.665000,1.612410,-9.777367 
15.666000,1.612410,-9.777367 
15.667000,1.635617,-9.792777 
15.668000,1.658824,-9.684906 
15.669000,1.589203,-9.792777 
15.670000,1.519583,-9.731136 
15.671000,1.473169,-9.792777 
15.672000,1.519583,-9.761956 
15.673000,1.612410,-9.777367 
15.674000,1.519583,-9.669495 
15.675000,1.635617,-9.746546 
15.676000,1.565996,-9.746546 
15.677000,1.612410,-9.669495 
15.678000,1.612410,-9.761956 
15.679000,1.589203,-9.808187 
15.680000,1.612410,-9.731136 
15.681000,1.658824,-9.792777 
15.682000,1.705238,-9.746546 
15.683000,1.635617,-9.761956 
15.684000,1.658824,-9.777367 
15.685000,1.612410,-9.777367 
15.686000,1.542790,-9.777367 
15.687000,1.612410,-9.808187 
15.688000,1.612410,-9.700316 
15.689000,1.589203,-9.731136 
15.690000,1.635617,-9.777367 
15.691000,1.589203,-9.669495 
15.692000,1.589203,-9.700316 
15.693000,1.635617,-9.792777 
15.694000,1.496376,-9.684906 
15.695000,1.565996,-9.746546 
15.696000,1.589203,-9.808187 
15.697000,1.612410,-9.792777 
15.698000,1.612410,-9.700316 
15.699000,1.589203,-9.700316 
15.700000,1.635617,-9.700316 
15.701000,1.774858,-9.715726 
15.702000,1.774858,-9.746546 
15.703000,1.635617,-9.669495 
15.704000,1.658824,-9.823597 
15.705000,1.635617,-9.761956 
15.706000,1.612410,-9.731136 
15.707000,1.635617,-9.823597 
15.708000,1.774858,-9.715726 
15.709000,1.658824,-9.746546 
15.710000,1.658824,-9.839007 
15.711000,1.682031,-9.777367 
15.712000,1.751651,-9.715726 
15.713000,1.774858,-9.746546 
15.714000,1.774858,-9.808187 
15.715000,1.890893,-9.731136 
15.716000,1.612410,-9.808187 
15.717000,1.565996,-9.792777 
15.718000,1.612410,-9.808187 
15.719000,1.542790,-9.715726 
15.720000,1.589203,-9.761956 
15.721000,1.612410,-9.715726 
15.722000,1.635617,-9.792777 
15.723000,1.612410,-9.746546 
15.724000,1.658824,-9.777367 
15.725000,1.612410,-9.808187 
15.726000,1.635617,-9.746546 
15.727000,1.612410,-9.684906 
15.728000,1.589203,-9.731136 
15.729000,1.635617,-9.669495 
15.730000,1.635617,-9.761956 
15.731000,1.635617,-9.761956 
15.732000,1.682031,-9.700316 
15.733000,1.635617,-9.761956 
15.734000,1.612410,-9.746546 
15.735000,1.658824,-9.669495 
15.736000,1.589203,-9.761956 
15.737000,1.612410,-9.669495 
15.738000,1.635617,-9.715726 
15.739000,1.635617,-9.808187 
15.740000,1.589203,-9.669495 
15.741000,1.612410,-9.777367 
15.742000,1.612410,-9.761956 
15.743000,1.612410,-9.761956 
15.744000,1.589203,-9.869828 
15.745000,1.612410,-9.869828 
15.746000,1.612410,-9.654085 
15.747000,1.565996,-9.823597 
15.748000,1.658824,-9.839007 
15.749000,1.473169,-9.869828 
15.750000,1.821272,-9.669495 
15.751000,1.589203,-9.746546 
15.752000,1.542790,-9.823597 
15.753000,1.519583,-9.731136 
15.754000,1.542790,-9.684906 
15.755000,1.658824,-9.715726 
15.756000,1.658824,-9.700316 
15.757000,1.658824,-9.731136 
15.758000,1.589203,-9.792777 
15.759000,1.589203,-9.761956 
15.760000,1.589203,-9.669495 
15.761000,1.635617,-9.684906 
15.762000,1.635617,-9.684906 
15.763000,1.635617,-9.761956 
15.764000,1.612410,-9.700316 
15.765000,1.612410,-9.731136 
15.766000,1.635617,-9.746546 
15.767000,1.612410,-9.669495 
15.768000,1.635617,-9.731136 
15.769000,1.612410,-9.700316 
15.770000,1.658824,-9.638675 
15.771000,1.635617,-9.761956 
15.772000,1.635617,-9.792777 
15.773000,1.542790,-9.777367 
15.774000,1.658824,-9.654085 
15.775000,1.589203,-9.761956 
15.776000,1.612410,-9.746546 
15.777000,1.635617,-9.746546 
15.778000,1.635617,-9.684906 
15.779000,1.612410,-9.777367 
15.780000,1.635617,-9.823597 
15.781000,1.473169,-9.761956 
15.782000,1.496376,-9.731136 
15.783000,1.658824,-9.715726 
15.784000,1.635617,-9.715726 
15.785000,1.589203,-9.669495 
15.786000,1.635617,-9.684906 
15.787000,1.589203,-9.715726 
15.788000,1.635617,-9.823597 
15.789000,1.635617,-9.777367 
15.790000,1.705238,-9.731136 
15.791000,1.658824,-9.839007 
15.792000,1.496376,-9.684906 
15.793000,1.519583,-9.746546 
15.794000,1.519583,-9.684906 
15.795000,1.565996,-9.823597 
15.796000,1.589203,-9.839007 
15.797000,1.612410,-9.823597 
15.798000,1.658824,-9.808187 
15.799000,1.565996,-9.761956 
15.800000,1.682031,-9.808187 
15.801000,1.798065,-9.715726 
15.802000,1.658824,-9.777367 
15.803000,1.728445,-9.792777 
15.804000,1.635617,-9.808187 
15.805000,1.635617,-9.900648 
15.806000,1.751651,-9.792777 
15.807000,1.612410,-9.839007 
15.808000,1.635617,-9.761956 
15.809000,1.798065,-9.792777 
15.810000,1.821272,-9.654085 
15.811000,1.774858,-9.669495 
15.812000,1.983720,-9.638675 
15.813000,1.960513,-9.700316 
15.814000,1.844479,-9.746546 
15.815000,1.867686,-9.731136 
15.816000,1.821272,-9.623265 
15.817000,1.890893,-9.654085 
15.818000,1.751651,-9.638675 
15.819000,1.774858,-9.654085 
15.820000,1.821272,-9.839007 
15.821000,1.821272,-9.823597 
15.822000,1.867686,-9.746546 
15.823000,1.635617,-9.761956 
15.824000,1.635617,-9.700316 
15.825000,1.635617,-9.715726 
15.826000,1.612410,-9.869828 
15.827000,1.682031,-9.792777 
15.828000,1.635617,-9.700316 
15.829000,1.682031,-9.654085 
15.830000,1.798065,-9.638675 
15.831000,1.565996,-9.777367 
15.832000,1.612410,-9.700316 
15.833000,1.635617,-9.731136 
15.834000,1.682031,-9.684906 
15.835000,1.589203,-9.777367 
15.836000,1.635617,-9.715726 
15.837000,1.565996,-9.761956 
15.838000,1.565996,-9.823597 
15.839000,1.658824,-9.700316 
15.840000,1.589203,-9.654085 
15.841000,1.658824,-9.623265 
15.842000,1.635617,-9.761956 
15.843000,1.635617,-9.761956 
15.844000,1.612410,-9.746546 
15.845000,1.612410,-9.854417 
15.846000,1.635617,-9.808187 
15.847000,1.658824,-9.869828 
15.848000,1.612410,-9.839007 
15.849000,1.612410,-9.869828 
15.850000,1.751651,-9.823597 
15.851000,1.635617,-9.700316 
15.852000,1.635617,-9.700316 
15.853000,1.635617,-9.761956 
15.854000,1.682031,-9.761956 
15.855000,1.658824,-9.700316 
15.856000,1.589203,-9.746546 
15.857000,1.635617,-9.669495 
15.858000,1.682031,-9.669495 
15.859000,1.635617,-9.746546 
15.860000,1.589203,-9.715726 
15.861000,1.589203,-9.654085 
15.862000,1.728445,-9.700316 
15.863000,1.612410,-9.700316 
15.864000,1.705238,-9.654085 
15.865000,1.635617,-9.761956 
15.866000,1.682031,-9.777367 
15.867000,1.658824,-9.900648 
15.868000,1.635617,-9.715726 
15.869000,1.635617,-9.746546 
15.870000,1.473169,-9.839007 
15.871000,1.542790,-9.669495 
15.872000,1.565996,-9.761956 
15.873000,1.542790,-9.731136 
15.874000,1.542790,-9.777367 
15.875000,1.635617,-9.607855 
15.876000,1.612410,-9.731136 
15.877000,1.635617,-9.684906 
15.878000,1.612410,-9.700316 
15.879000,1.705238,-9.731136 
15.880000,1.635617,-9.761956 
15.881000,1.635617,-9.808187 
15.882000,1.612410,-9.623265 
15.883000,1.635617,-9.669495 
15.884000,1.682031,-9.715726 
15.885000,1.635617,-9.761956 
15.886000,1.635617,-9.700316 
15.887000,1.658824,-9.761956 
15.888000,1.612410,-9.654085 
15.889000,1.612410,-9.746546 
15.890000,1.635617,-9.792777 
15.891000,1.612410,-9.700316 
15.892000,1.589203,-9.777367 
15.893000,1.612410,-9.731136 
15.894000,1.682031,-9.885238 
15.895000,1.635617,-9.654085 
15.896000,1.589203,-9.761956 
15.897000,1.728445,-9.700316 
15.898000,1.635617,-9.885238 
15.899000,1.635617,-9.792777 
15.900000,1.589203,-9.761956 
15.901000,1.635617,-9.792777 
15.902000,1.612410,-9.715726 
15.903000,1.635617,-9.869828 
15.904000,1.821272,-9.808187 
15.905000,1.635617,-9.746546 
15.906000,1.821272,-9.669495 
15.907000,1.774858,-9.638675 
15.908000,1.798065,-9.746546 
15.909000,1.682031,-9.669495 
15.910000,1.658824,-9.808187 
15.911000,1.565996,-9.761956 
15.912000,1.774858,-9.715726 
15.913000,1.821272,-9.669495 
15.914000,1.774858,-9.669495 
15.915000,1.751651,-9.669495 
15.916000,1.682031,-9.623265 
15.917000,1.751651,-9.684906 
15.918000,1.705238,-9.746546 
15.919000,1.890893,-9.761956 
15.920000,1.589203,-9.731136 
15.921000,1.589203,-9.777367 
15.922000,1.519583,-9.731136 
15.923000,1.542790,-9.900648 
15.924000,1.542790,-9.792777 
15.925000,1.612410,-9.607855 
15.926000,1.635617,-9.546214 
15.927000,1.635617,-9.623265 
15.928000,1.635617,-9.792777 
15.929000,1.635617,-9.684906 
15.930000,1.751651,-9.746546 
15.931000,1.682031,-9.854417 
15.932000,1.589203,-9.731136 
15.933000,1.635617,-9.715726 
15.934000,1.589203,-9.854417 
15.935000,1.589203,-9.854417 
15.936000,1.589203,-9.746546 
15.937000,1.635617,-9.684906 
15.938000,1.612410,-9.885238 
15.939000,1.612410,-9.792777 
15.940000,1.635617,-9.669495 
15.941000,1.635617,-9.654085 
15.942000,1.589203,-9.731136 
15.943000,1.635617,-9.792777 
15.944000,1.473169,-9.715726 
15.945000,1.635617,-9.761956 
15.946000,1.635617,-9.777367 
15.947000,1.635617,-9.700316 
15.948000,1.612410,-9.731136 
15.949000,1.635617,-9.839007 
15.950000,1.774858,-9.746546 
15.951000,1.635617,-9.777367 
15.952000,1.635617,-9.808187 
15.953000,1.612410,-9.823597 
15.954000,1.589203,-9.792777 
15.955000,1.658824,-9.731136 
15.956000,1.589203,-9.869828 
15.957000,1.612410,-9.823597 
15.958000,1.589203,-9.731136 
15.959000,1.658824,-9.854417 
15.960000,1.612410,-9.808187 
15.961000,1.589203,-9.700316 
15.962000,1.705238,-9.700316 
15.963000,1.589203,-9.761956 
15.964000,1.612410,-9.792777 
15.965000,1.612410,-9.777367 
15.966000,1.658824,-9.731136 
15.967000,1.635617,-9.792777 
15.968000,1.612410,-9.638675 
15.969000,1.635617,-9.700316 
15.970000,1.682031,-9.761956 
15.971000,1.658824,-9.823597 
15.972000,1.635617,-9.761956 
15.973000,1.635617,-9.777367 
15.974000,1.589203,-9.684906 
15.975000,1.658824,-9.607855 
15.976000,1.635617,-9.669495 
15.977000,1.612410,-9.731136 
15.978000,1.682031,-9.731136 
15.979000,1.635617,-9.885238 
15.980000,1.565996,-9.731136 
15.981000,1.589203,-9.700316 
15.982000,1.612410,-9.885238 
15.983000,1.635617,-9.900648 
15.984000,1.635617,-9.746546 
15.985000,1.635617,-9.761956 
15.986000,1.635617,-9.792777 
15.987000,1.612410,-9.808187 
15.988000,1.658824,-9.669495 
15.989000,1.589203,-9.761956 
