time (s) 	 Voltage (V) 
5.099000 	 8.617076 
5.100000 	 8.609351 
5.101000 	 8.605489 
5.102000 	 8.601627 
5.103000 	 8.596477 
5.104000 	 8.591327 
5.105000 	 8.583603 
5.106000 	 8.579740 
5.107000 	 8.574591 
5.108000 	 8.568153 
5.109000 	 8.561716 
5.110000 	 8.552704 
5.111000 	 8.551417 
5.112000 	 8.544979 
5.113000 	 8.539830 
5.114000 	 8.530817 
5.115000 	 8.528243 
5.116000 	 8.521805 
5.117000 	 8.515368 
5.118000 	 8.508931 
5.119000 	 8.506356 
5.120000 	 8.497344 
5.121000 	 8.492194 
5.122000 	 8.484470 
5.123000 	 8.480607 
5.124000 	 8.474170 
5.125000 	 8.467733 
5.126000 	 8.460008 
5.127000 	 8.453571 
5.128000 	 8.448421 
5.129000 	 8.443271 
5.130000 	 8.435547 
5.131000 	 8.429110 
5.132000 	 8.425247 
5.133000 	 8.417523 
5.134000 	 8.409798 
5.135000 	 8.403361 
5.136000 	 8.398211 
5.137000 	 8.391774 
5.138000 	 8.385336 
5.139000 	 8.377612 
5.140000 	 8.371175 
5.141000 	 8.364737 
5.142000 	 8.355725 
5.143000 	 8.350576 
5.144000 	 8.344138 
5.145000 	 8.337701 
5.146000 	 8.331264 
5.147000 	 8.323539 
5.148000 	 8.317102 
5.149000 	 8.310665 
5.150000 	 8.301653 
5.151000 	 8.296503 
5.152000 	 8.288778 
5.153000 	 8.282341 
5.154000 	 8.274616 
5.155000 	 8.268179 
5.156000 	 8.259167 
5.157000 	 8.248868 
5.158000 	 8.246293 
5.159000 	 8.238568 
5.160000 	 8.230843 
5.161000 	 8.221831 
5.162000 	 8.214107 
5.163000 	 8.208957 
5.164000 	 8.201232 
5.165000 	 8.190933 
5.166000 	 8.187070 
5.167000 	 8.179346 
5.168000 	 8.170334 
5.169000 	 8.162609 
5.170000 	 8.156172 
5.171000 	 8.148447 
5.172000 	 8.140722 
5.173000 	 8.130423 
5.174000 	 8.122698 
5.175000 	 8.117549 
5.176000 	 8.109824 
5.177000 	 8.099524 
5.178000 	 8.091800 
5.179000 	 8.086650 
5.180000 	 8.077638 
5.181000 	 8.068626 
5.182000 	 8.060901 
5.183000 	 8.053176 
5.184000 	 8.045452 
5.185000 	 8.036440 
5.186000 	 8.028715 
5.187000 	 8.020990 
5.188000 	 8.013266 
5.189000 	 8.004254 
5.190000 	 7.996529 
5.191000 	 7.988804 
5.192000 	 7.981080 
5.193000 	 7.970780 
5.194000 	 7.963055 
5.195000 	 7.955331 
5.196000 	 7.947606 
5.197000 	 7.938594 
5.198000 	 7.928294 
5.199000 	 7.920570 
5.200000 	 7.912845 
5.201000 	 7.903833 
5.202000 	 7.894821 
5.203000 	 7.885809 
5.204000 	 7.875509 
5.205000 	 7.870360 
5.206000 	 7.860060 
5.207000 	 7.851048 
5.208000 	 7.842036 
5.209000 	 7.834311 
5.210000 	 7.825299 
5.211000 	 7.816287 
5.212000 	 7.805987 
5.213000 	 7.798263 
5.214000 	 7.789251 
5.215000 	 7.781526 
5.216000 	 7.769939 
5.217000 	 7.763502 
5.218000 	 7.753202 
5.219000 	 7.744190 
5.220000 	 7.733891 
5.221000 	 7.723591 
5.222000 	 7.717154 
5.223000 	 7.708142 
5.224000 	 7.697842 
5.225000 	 7.686255 
5.226000 	 7.681106 
5.227000 	 7.670806 
5.228000 	 7.661794 
5.229000 	 7.650207 
5.230000 	 7.643770 
5.231000 	 7.633470 
5.232000 	 7.623171 
5.233000 	 7.614159 
5.234000 	 7.606434 
5.235000 	 7.594847 
5.236000 	 7.585835 
5.237000 	 7.575535 
5.238000 	 7.566523 
5.239000 	 7.557511 
5.240000 	 7.547212 
5.241000 	 7.536912 
5.242000 	 7.527900 
5.243000 	 7.518888 
5.244000 	 7.508588 
5.245000 	 7.498289 
5.246000 	 7.489277 
5.247000 	 7.480265 
5.248000 	 7.469965 
5.249000 	 7.458378 
5.250000 	 7.449366 
5.251000 	 7.437779 
5.252000 	 7.430054 
5.253000 	 7.418467 
5.254000 	 7.409455 
5.255000 	 7.399156 
5.256000 	 7.390144 
5.257000 	 7.378557 
5.258000 	 7.369545 
5.259000 	 7.357958 
5.260000 	 7.350233 
5.261000 	 7.338646 
5.262000 	 7.329634 
5.263000 	 7.319334 
5.264000 	 7.309035 
5.265000 	 7.298735 
5.266000 	 7.287148 
5.267000 	 7.276849 
5.268000 	 7.265262 
5.269000 	 7.257537 
5.270000 	 7.247238 
5.271000 	 7.234363 
5.272000 	 7.224064 
5.273000 	 7.216339 
5.274000 	 7.204752 
5.275000 	 7.194452 
5.276000 	 7.181578 
5.277000 	 7.173853 
5.278000 	 7.164841 
5.279000 	 7.153254 
5.280000 	 7.141667 
5.281000 	 7.132655 
5.282000 	 7.121068 
5.283000 	 7.110769 
5.284000 	 7.097894 
5.285000 	 7.088882 
5.286000 	 7.079870 
5.287000 	 7.066996 
5.288000 	 7.056696 
5.289000 	 7.045109 
5.290000 	 7.034810 
5.291000 	 7.024510 
5.292000 	 7.014210 
5.293000 	 7.002623 
5.294000 	 6.992324 
5.295000 	 6.980737 
5.296000 	 6.970437 
5.297000 	 6.958850 
5.298000 	 6.947263 
5.299000 	 6.936964 
5.300000 	 6.925377 
5.301000 	 6.915077 
5.302000 	 6.903490 
5.303000 	 6.893191 
5.304000 	 6.882891 
5.305000 	 6.870017 
5.306000 	 6.859717 
5.307000 	 6.849418 
5.308000 	 6.836543 
5.309000 	 6.826244 
5.310000 	 6.814657 
5.311000 	 6.804357 
5.312000 	 6.792770 
5.313000 	 6.781183 
5.314000 	 6.769596 
5.315000 	 6.756722 
5.316000 	 6.747710 
5.317000 	 6.736123 
5.318000 	 6.724536 
5.319000 	 6.712949 
5.320000 	 6.702649 
5.321000 	 6.691062 
5.322000 	 6.679475 
5.323000 	 6.667888 
5.324000 	 6.658876 
5.325000 	 6.646002 
5.326000 	 6.634415 
5.327000 	 6.621541 
5.328000 	 6.611241 
5.329000 	 6.599654 
5.330000 	 6.589355 
5.331000 	 6.576480 
5.332000 	 6.564893 
5.333000 	 6.554594 
5.334000 	 6.541719 
5.335000 	 6.531420 
5.336000 	 6.518545 
5.337000 	 6.508246 
5.338000 	 6.496659 
5.339000 	 6.483784 
5.340000 	 6.472197 
5.341000 	 6.461898 
5.342000 	 6.449023 
5.343000 	 6.438724 
5.344000 	 6.425849 
5.345000 	 6.414262 
5.346000 	 6.402675 
5.347000 	 6.391088 
5.348000 	 6.378214 
5.349000 	 6.366627 
5.350000 	 6.355040 
5.351000 	 6.343453 
5.352000 	 6.331866 
5.353000 	 6.320279 
5.354000 	 6.308692 
5.355000 	 6.295818 
5.356000 	 6.284231 
5.357000 	 6.271356 
5.358000 	 6.259769 
5.359000 	 6.248182 
5.360000 	 6.235308 
5.361000 	 6.225008 
5.362000 	 6.209559 
5.363000 	 6.200547 
5.364000 	 6.188960 
5.365000 	 6.176086 
5.366000 	 6.163211 
5.367000 	 6.151624 
5.368000 	 6.141325 
5.369000 	 6.128450 
5.370000 	 6.115576 
5.371000 	 6.105276 
5.372000 	 6.093689 
5.373000 	 6.079527 
5.374000 	 6.067940 
5.375000 	 6.056353 
5.376000 	 6.043479 
5.377000 	 6.033179 
5.378000 	 6.017730 
5.379000 	 6.007431 
5.380000 	 5.995844 
5.381000 	 5.982969 
5.382000 	 5.970095 
5.383000 	 5.957220 
5.384000 	 5.946921 
5.385000 	 5.934046 
5.386000 	 5.922459 
5.387000 	 5.909585 
5.388000 	 5.897998 
5.389000 	 5.885124 
5.390000 	 5.873537 
5.391000 	 5.859375 
5.392000 	 5.849075 
5.393000 	 5.836201 
5.394000 	 5.823326 
5.395000 	 5.811739 
5.396000 	 5.798865 
5.397000 	 5.787278 
5.398000 	 5.774404 
5.399000 	 5.762817 
5.400000 	 5.751230 
5.401000 	 5.737068 
5.402000 	 5.725481 
5.403000 	 5.712606 
5.404000 	 5.701019 
5.405000 	 5.688145 
5.406000 	 5.676558 
5.407000 	 5.663684 
5.408000 	 5.650809 
5.409000 	 5.637935 
5.410000 	 5.626348 
5.411000 	 5.614761 
5.412000 	 5.600599 
5.413000 	 5.589012 
5.414000 	 5.576137 
5.415000 	 5.563263 
5.416000 	 5.552963 
5.417000 	 5.538802 
5.418000 	 5.527215 
5.419000 	 5.514340 
5.420000 	 5.501466 
5.421000 	 5.488591 
5.422000 	 5.477004 
5.423000 	 5.464130 
5.424000 	 5.452543 
5.425000 	 5.439669 
5.426000 	 5.426794 
5.427000 	 5.413920 
5.428000 	 5.401045 
5.429000 	 5.390746 
5.430000 	 5.376584 
5.431000 	 5.363709 
5.432000 	 5.352122 
5.433000 	 5.340535 
5.434000 	 5.326374 
5.435000 	 5.313499 
5.436000 	 5.301912 
5.437000 	 5.289038 
5.438000 	 5.276163 
5.439000 	 5.264576 
5.440000 	 5.250415 
5.441000 	 5.238828 
5.442000 	 5.225953 
5.443000 	 5.214366 
5.444000 	 5.201492 
5.445000 	 5.188617 
5.446000 	 5.175743 
5.447000 	 5.162868 
5.448000 	 5.151281 
5.449000 	 5.138407 
5.450000 	 5.125533 
5.451000 	 5.113946 
5.452000 	 5.101071 
5.453000 	 5.088197 
5.454000 	 5.075322 
5.455000 	 5.063735 
5.456000 	 5.050861 
5.457000 	 5.037987 
5.458000 	 5.025112 
5.459000 	 5.013525 
5.460000 	 5.000651 
5.461000 	 4.987776 
5.462000 	 4.974902 
5.463000 	 4.962027 
5.464000 	 4.949153 
5.465000 	 4.937566 
5.466000 	 4.924692 
5.467000 	 4.911817 
5.468000 	 4.900230 
5.469000 	 4.886068 
5.470000 	 4.874481 
5.471000 	 4.861607 
5.472000 	 4.850020 
5.473000 	 4.837146 
5.474000 	 4.822984 
5.475000 	 4.811397 
5.476000 	 4.799810 
5.477000 	 4.786935 
5.478000 	 4.774061 
5.479000 	 4.761186 
5.480000 	 4.749599 
5.481000 	 4.736725 
5.482000 	 4.723851 
5.483000 	 4.710976 
5.484000 	 4.699389 
5.485000 	 4.686515 
5.486000 	 4.673640 
5.487000 	 4.660766 
5.488000 	 4.649179 
5.489000 	 4.636305 
5.490000 	 4.623430 
5.491000 	 4.611843 
5.492000 	 4.597681 
5.493000 	 4.587382 
5.494000 	 4.573220 
5.495000 	 4.560345 
5.496000 	 4.548758 
5.497000 	 4.537172 
5.498000 	 4.523010 
5.499000 	 4.510135 
5.500000 	 4.498548 
5.501000 	 4.486961 
5.502000 	 4.475374 
5.503000 	 4.461212 
5.504000 	 4.449625 
5.505000 	 4.436751 
5.506000 	 4.425164 
5.507000 	 4.412290 
5.508000 	 4.398128 
5.509000 	 4.387828 
5.510000 	 4.374954 
5.511000 	 4.362079 
5.512000 	 4.349205 
5.513000 	 4.337618 
5.514000 	 4.324744 
5.515000 	 4.313157 
5.516000 	 4.298995 
5.517000 	 4.287408 
5.518000 	 4.275821 
5.519000 	 4.262946 
5.520000 	 4.252647 
5.521000 	 4.237197 
5.522000 	 4.225610 
5.523000 	 4.214024 
5.524000 	 4.201149 
5.525000 	 4.189562 
5.526000 	 4.175400 
5.527000 	 4.163813 
5.528000 	 4.152226 
5.529000 	 4.139352 
5.530000 	 4.126477 
5.531000 	 4.114890 
5.532000 	 4.103303 
5.533000 	 4.090429 
5.534000 	 4.077555 
5.535000 	 4.065968 
5.536000 	 4.054381 
5.537000 	 4.041506 
5.538000 	 4.029919 
5.539000 	 4.017045 
5.540000 	 4.005458 
5.541000 	 3.993871 
5.542000 	 3.979709 
5.543000 	 3.968122 
5.544000 	 3.955248 
5.545000 	 3.944948 
5.546000 	 3.932074 
5.547000 	 3.920487 
5.548000 	 3.907612 
5.549000 	 3.896025 
5.550000 	 3.881863 
5.551000 	 3.871564 
5.552000 	 3.859977 
5.553000 	 3.847102 
5.554000 	 3.835515 
5.555000 	 3.822641 
5.556000 	 3.811054 
5.557000 	 3.800755 
5.558000 	 3.786593 
5.559000 	 3.775006 
5.560000 	 3.763419 
5.561000 	 3.751832 
5.562000 	 3.740245 
5.563000 	 3.727370 
5.564000 	 3.717071 
5.565000 	 3.702909 
5.566000 	 3.691322 
5.567000 	 3.682310 
5.568000 	 3.668148 
5.569000 	 3.656561 
5.570000 	 3.644974 
5.571000 	 3.633387 
5.572000 	 3.620513 
5.573000 	 3.608926 
5.574000 	 3.597339 
5.575000 	 3.587039 
5.576000 	 3.572877 
5.577000 	 3.561290 
5.578000 	 3.548416 
5.579000 	 3.539404 
5.580000 	 3.526529 
5.581000 	 3.514942 
5.582000 	 3.503355 
5.583000 	 3.491768 
5.584000 	 3.481469 
5.585000 	 3.468594 
5.586000 	 3.455720 
5.587000 	 3.445420 
5.588000 	 3.435121 
5.589000 	 3.422246 
5.590000 	 3.409372 
5.591000 	 3.399073 
5.592000 	 3.387486 
5.593000 	 3.375899 
5.594000 	 3.363024 
5.595000 	 3.352725 
5.596000 	 3.341138 
5.597000 	 3.329551 
5.598000 	 3.319251 
5.599000 	 3.306377 
5.600000 	 3.296077 
5.601000 	 3.284490 
5.602000 	 3.271616 
5.603000 	 3.261316 
5.604000 	 3.249729 
5.605000 	 3.238142 
5.606000 	 3.226555 
5.607000 	 3.216256 
5.608000 	 3.204669 
5.609000 	 3.193082 
5.610000 	 3.181495 
5.611000 	 3.171195 
5.612000 	 3.160896 
5.613000 	 3.149309 
5.614000 	 3.139009 
5.615000 	 3.126135 
5.616000 	 3.115835 
5.617000 	 3.104248 
5.618000 	 3.095236 
5.619000 	 3.083649 
5.620000 	 3.070775 
5.621000 	 3.061763 
5.622000 	 3.051463 
5.623000 	 3.038589 
5.624000 	 3.027002 
5.625000 	 3.016702 
5.626000 	 3.005115 
5.627000 	 2.994816 
5.628000 	 2.983229 
5.629000 	 2.972929 
5.630000 	 2.963917 
5.631000 	 2.953618 
5.632000 	 2.940743 
5.633000 	 2.929156 
5.634000 	 2.918857 
5.635000 	 2.909844 
5.636000 	 2.896970 
5.637000 	 2.886671 
5.638000 	 2.876371 
5.639000 	 2.866071 
5.640000 	 2.854484 
5.641000 	 2.842897 
5.642000 	 2.833885 
5.643000 	 2.822298 
5.644000 	 2.811999 
5.645000 	 2.801699 
5.646000 	 2.791400 
5.647000 	 2.781100 
5.648000 	 2.769513 
5.649000 	 2.759214 
5.650000 	 2.748914 
5.651000 	 2.739902 
5.652000 	 2.728315 
5.653000 	 2.718016 
5.654000 	 2.707716 
5.655000 	 2.697416 
5.656000 	 2.687117 
5.657000 	 2.676817 
5.658000 	 2.666518 
5.659000 	 2.656218 
5.660000 	 2.645919 
5.661000 	 2.636907 
5.662000 	 2.625320 
5.663000 	 2.616308 
5.664000 	 2.604721 
5.665000 	 2.595709 
5.666000 	 2.585409 
5.667000 	 2.575109 
5.668000 	 2.566097 
5.669000 	 2.555798 
5.670000 	 2.544211 
5.671000 	 2.535199 
5.672000 	 2.524899 
5.673000 	 2.515887 
5.674000 	 2.504300 
5.675000 	 2.495288 
5.676000 	 2.487563 
5.677000 	 2.477264 
5.678000 	 2.469539 
5.679000 	 2.456665 
5.680000 	 2.446365 
5.681000 	 2.438641 
5.682000 	 2.430916 
5.683000 	 2.418042 
5.684000 	 2.407742 
5.685000 	 2.398730 
5.686000 	 2.391005 
5.687000 	 2.378131 
5.688000 	 2.370406 
5.689000 	 2.361394 
5.690000 	 2.352382 
5.691000 	 2.340795 
5.692000 	 2.333070 
5.693000 	 2.322771 
5.694000 	 2.313759 
5.695000 	 2.303459 
5.696000 	 2.294447 
5.697000 	 2.284148 
5.698000 	 2.277710 
5.699000 	 2.267411 
5.700000 	 2.257111 
5.701000 	 2.248099 
5.702000 	 2.240374 
5.703000 	 2.231362 
5.704000 	 2.219775 
5.705000 	 2.212051 
5.706000 	 2.203039 
5.707000 	 2.195314 
5.708000 	 2.185014 
5.709000 	 2.174715 
5.710000 	 2.168278 
5.711000 	 2.157978 
5.712000 	 2.148966 
5.713000 	 2.139954 
5.714000 	 2.134804 
5.715000 	 2.123217 
5.716000 	 2.114205 
5.717000 	 2.103906 
5.718000 	 2.096181 
5.719000 	 2.087169 
5.720000 	 2.079444 
5.721000 	 2.069145 
5.722000 	 2.061420 
5.723000 	 2.053695 
5.724000 	 2.045971 
5.725000 	 2.040821 
5.726000 	 2.026659 
5.727000 	 2.018934 
5.728000 	 2.011210 
5.729000 	 2.006060 
5.730000 	 1.993186 
5.731000 	 1.986748 
5.732000 	 1.977736 
5.733000 	 1.971299 
5.734000 	 1.961000 
5.735000 	 1.953275 
5.736000 	 1.944263 
5.737000 	 1.936538 
5.738000 	 1.926239 
5.739000 	 1.919801 
5.740000 	 1.912077 
5.741000 	 1.905639 
5.742000 	 1.897915 
5.743000 	 1.887615 
5.744000 	 1.879891 
5.745000 	 1.873453 
5.746000 	 1.867016 
5.747000 	 1.856717 
5.748000 	 1.848992 
5.749000 	 1.842555 
5.750000 	 1.834830 
5.751000 	 1.825818 
5.752000 	 1.818093 
5.753000 	 1.810369 
5.754000 	 1.803932 
5.755000 	 1.794919 
5.756000 	 1.788482 
5.757000 	 1.778183 
5.758000 	 1.773033 
5.759000 	 1.765308 
5.760000 	 1.757584 
5.761000 	 1.749859 
5.762000 	 1.742134 
5.763000 	 1.736985 
5.764000 	 1.726685 
5.765000 	 1.721535 
5.766000 	 1.715098 
5.767000 	 1.706086 
5.768000 	 1.698361 
5.769000 	 1.691924 
5.770000 	 1.684199 
5.771000 	 1.677762 
5.772000 	 1.675187 
5.773000 	 1.663600 
5.774000 	 1.657163 
5.775000 	 1.649438 
5.776000 	 1.645576 
5.777000 	 1.636564 
5.778000 	 1.628839 
5.779000 	 1.623690 
5.780000 	 1.618540 
5.781000 	 1.608240 
5.782000 	 1.601803 
5.783000 	 1.595366 
5.784000 	 1.590216 
5.785000 	 1.581204 
5.786000 	 1.574767 
5.787000 	 1.570904 
5.788000 	 1.563180 
5.789000 	 1.559318 
5.790000 	 1.550305 
5.791000 	 1.543868 
5.792000 	 1.537431 
5.793000 	 1.530994 
5.794000 	 1.523269 
5.795000 	 1.516832 
5.796000 	 1.511682 
5.797000 	 1.506532 
5.798000 	 1.497520 
5.799000 	 1.492371 
5.800000 	 1.487221 
5.801000 	 1.482071 
5.802000 	 1.473059 
5.803000 	 1.467909 
5.804000 	 1.464047 
5.805000 	 1.458897 
5.806000 	 1.451172 
5.807000 	 1.446023 
5.808000 	 1.439585 
5.809000 	 1.434436 
5.810000 	 1.427998 
5.811000 	 1.420274 
5.812000 	 1.415124 
5.813000 	 1.409974 
5.814000 	 1.404824 
5.815000 	 1.398387 
5.816000 	 1.393237 
5.817000 	 1.389375 
5.818000 	 1.382938 
5.819000 	 1.380363 
5.820000 	 1.370063 
5.821000 	 1.367489 
5.822000 	 1.361051 
5.823000 	 1.357189 
5.824000 	 1.350752 
5.825000 	 1.345602 
5.826000 	 1.340452 
5.827000 	 1.336590 
5.828000 	 1.330153 
5.829000 	 1.325003 
5.830000 	 1.321141 
5.831000 	 1.315991 
5.832000 	 1.308266 
5.833000 	 1.304404 
5.834000 	 1.299254 
5.835000 	 1.296679 
5.836000 	 1.294104 
5.837000 	 1.285092 
5.838000 	 1.281230 
5.839000 	 1.276080 
5.840000 	 1.274793 
5.841000 	 1.267068 
5.842000 	 1.261918 
5.843000 	 1.258056 
5.844000 	 1.255481 
5.845000 	 1.247756 
5.846000 	 1.243894 
5.847000 	 1.240032 
5.848000 	 1.238744 
5.849000 	 1.228445 
5.850000 	 1.225870 
5.851000 	 1.222008 
5.852000 	 1.219433 
5.853000 	 1.215570 
5.854000 	 1.207846 
5.855000 	 1.205271 
5.856000 	 1.202696 
5.857000 	 1.196259 
5.858000 	 1.193684 
5.859000 	 1.189822 
5.860000 	 1.187247 
5.861000 	 1.182097 
5.862000 	 1.176947 
5.863000 	 1.173085 
5.864000 	 1.170510 
5.865000 	 1.167935 
5.866000 	 1.164073 
5.867000 	 1.158923 
5.868000 	 1.156348 
5.869000 	 1.152486 
5.870000 	 1.149911 
5.871000 	 1.143474 
5.872000 	 1.140899 
5.873000 	 1.138324 
5.874000 	 1.134462 
5.875000 	 1.130599 
5.876000 	 1.128024 
5.877000 	 1.124162 
5.878000 	 1.122875 
5.879000 	 1.117725 
5.880000 	 1.115150 
5.881000 	 1.111288 
5.882000 	 1.110000 
5.883000 	 1.110000 
5.884000 	 1.102276 
5.885000 	 1.099701 
5.886000 	 1.097126 
5.887000 	 1.097126 
5.888000 	 1.089401 
5.889000 	 1.088114 
5.890000 	 1.086826 
5.891000 	 1.085539 
5.892000 	 1.079102 
5.893000 	 1.076527 
5.894000 	 1.075239 
5.895000 	 1.073952 
5.896000 	 1.068802 
5.897000 	 1.066227 
5.898000 	 1.062365 
5.899000 	 1.063652 
5.900000 	 1.061077 
5.901000 	 1.055928 
5.902000 	 1.053353 
5.903000 	 1.053353 
5.904000 	 1.050778 
5.905000 	 1.046915 
5.906000 	 1.045628 
5.907000 	 1.044341 
5.908000 	 1.041766 
5.909000 	 1.039191 
5.910000 	 1.036616 
5.911000 	 1.036616 
5.912000 	 1.034041 
5.913000 	 1.031466 
5.914000 	 1.028891 
5.915000 	 1.028891 
5.916000 	 1.026316 
5.917000 	 1.025029 
5.918000 	 1.022454 
5.919000 	 1.019879 
5.920000 	 1.018592 
5.921000 	 1.017304 
5.922000 	 1.014729 
5.923000 	 1.013442 
5.924000 	 1.012155 
5.925000 	 1.010867 
5.926000 	 1.009580 
5.927000 	 1.008292 
5.928000 	 1.007005 
5.929000 	 1.007005 
5.930000 	 1.009580 
5.931000 	 1.003142 
5.932000 	 1.003142 
5.933000 	 1.001855 
5.934000 	 1.001855 
5.935000 	 0.997993 
5.936000 	 0.997993 
5.937000 	 0.996705 
5.938000 	 0.999280 
5.939000 	 0.995418 
5.940000 	 0.994130 
5.941000 	 0.994130 
5.942000 	 0.995418 
5.943000 	 0.991555 
5.944000 	 0.991555 
5.945000 	 0.990268 
5.946000 	 0.991555 
5.947000 	 0.992843 
5.948000 	 0.987693 
5.949000 	 0.987693 
5.950000 	 0.988981 
5.951000 	 0.990268 
5.952000 	 0.986406 
5.953000 	 0.986406 
5.954000 	 0.987693 
5.955000 	 0.987693 
5.956000 	 0.985118 
5.957000 	 0.986406 
5.958000 	 0.986406 
5.959000 	 0.986406 
5.960000 	 0.985118 
5.961000 	 0.985118 
5.962000 	 0.986406 
5.963000 	 0.986406 
5.964000 	 0.986406 
5.965000 	 0.986406 
5.966000 	 0.986406 
5.967000 	 0.987693 
5.968000 	 0.987693 
5.969000 	 0.986406 
5.970000 	 0.986406 
5.971000 	 0.988981 
5.972000 	 0.987693 
5.973000 	 0.987693 
5.974000 	 0.988981 
5.975000 	 0.988981 
5.976000 	 0.990268 
5.977000 	 0.994130 
5.978000 	 0.990268 
5.979000 	 0.991555 
5.980000 	 0.992843 
5.981000 	 0.996705 
5.982000 	 0.994130 
5.983000 	 0.995418 
5.984000 	 0.996705 
5.985000 	 0.999280 
5.986000 	 0.996705 
5.987000 	 0.997993 
5.988000 	 0.999280 
5.989000 	 1.003142 
5.990000 	 1.001855 
5.991000 	 1.003142 
5.992000 	 1.004430 
5.993000 	 1.008292 
5.994000 	 1.010867 
5.995000 	 1.008292 
5.996000 	 1.009580 
5.997000 	 1.012155 
5.998000 	 1.014729 
5.999000 	 1.013442 
6.000000 	 1.016017 
6.001000 	 1.018592 
6.002000 	 1.021167 
6.003000 	 1.018592 
6.004000 	 1.021167 
6.005000 	 1.023742 
6.006000 	 1.026316 
6.007000 	 1.025029 
6.008000 	 1.027604 
6.009000 	 1.031466 
6.010000 	 1.032754 
6.011000 	 1.034041 
6.012000 	 1.035329 
6.013000 	 1.039191 
6.014000 	 1.041766 
6.015000 	 1.043053 
6.016000 	 1.044341 
6.017000 	 1.046915 
6.018000 	 1.050778 
6.019000 	 1.052065 
6.020000 	 1.053353 
6.021000 	 1.055928 
6.022000 	 1.059790 
6.023000 	 1.062365 
6.024000 	 1.067515 
6.025000 	 1.066227 
6.026000 	 1.068802 
6.027000 	 1.072664 
6.028000 	 1.075239 
6.029000 	 1.075239 
6.030000 	 1.079102 
6.031000 	 1.081676 
6.032000 	 1.085539 
6.033000 	 1.086826 
6.034000 	 1.089401 
6.035000 	 1.093263 
6.036000 	 1.098413 
6.037000 	 1.098413 
6.038000 	 1.100988 
6.039000 	 1.104850 
6.040000 	 1.110000 
6.041000 	 1.116437 
6.042000 	 1.115150 
6.043000 	 1.117725 
6.044000 	 1.120300 
6.045000 	 1.126737 
6.046000 	 1.126737 
6.047000 	 1.130599 
6.048000 	 1.134462 
6.049000 	 1.140899 
6.050000 	 1.139611 
6.051000 	 1.143474 
6.052000 	 1.148623 
6.053000 	 1.152486 
6.054000 	 1.153773 
6.055000 	 1.157636 
6.056000 	 1.162785 
6.057000 	 1.166648 
6.058000 	 1.169223 
6.059000 	 1.173085 
6.060000 	 1.176947 
6.061000 	 1.182097 
6.062000 	 1.184672 
6.063000 	 1.188534 
6.064000 	 1.192396 
6.065000 	 1.197546 
6.066000 	 1.201409 
6.067000 	 1.203983 
6.068000 	 1.207846 
6.069000 	 1.214283 
6.070000 	 1.218145 
6.071000 	 1.223295 
6.072000 	 1.225870 
6.073000 	 1.231020 
6.074000 	 1.234882 
6.075000 	 1.240032 
6.076000 	 1.243894 
6.077000 	 1.249044 
6.078000 	 1.254194 
6.079000 	 1.258056 
6.080000 	 1.260631 
6.081000 	 1.265781 
6.082000 	 1.270930 
6.083000 	 1.276080 
6.084000 	 1.278655 
6.085000 	 1.283805 
6.086000 	 1.290242 
6.087000 	 1.295392 
6.088000 	 1.304404 
6.089000 	 1.303117 
6.090000 	 1.308266 
6.091000 	 1.315991 
6.092000 	 1.322428 
6.093000 	 1.323716 
6.094000 	 1.330153 
6.095000 	 1.335303 
6.096000 	 1.345602 
6.097000 	 1.344315 
6.098000 	 1.349464 
6.099000 	 1.355902 
6.100000 	 1.364914 
6.101000 	 1.364914 
6.102000 	 1.370063 
6.103000 	 1.375213 
6.104000 	 1.382938 
6.105000 	 1.389375 
6.106000 	 1.391950 
6.107000 	 1.397100 
6.108000 	 1.404824 
6.109000 	 1.411262 
6.110000 	 1.413837 
6.111000 	 1.421561 
6.112000 	 1.427998 
6.113000 	 1.434436 
6.114000 	 1.438298 
6.115000 	 1.443448 
6.116000 	 1.449885 
6.117000 	 1.456322 
6.118000 	 1.461472 
6.119000 	 1.467909 
6.120000 	 1.474346 
6.121000 	 1.480784 
6.122000 	 1.485933 
6.123000 	 1.492371 
6.124000 	 1.497520 
6.125000 	 1.503957 
6.126000 	 1.510395 
6.127000 	 1.515544 
6.128000 	 1.523269 
6.129000 	 1.529706 
6.130000 	 1.536144 
6.131000 	 1.541293 
6.132000 	 1.549018 
6.133000 	 1.555455 
6.134000 	 1.560605 
6.135000 	 1.572192 
6.136000 	 1.576054 
6.137000 	 1.582491 
6.138000 	 1.588929 
6.139000 	 1.596653 
6.140000 	 1.601803 
6.141000 	 1.608240 
6.142000 	 1.615965 
6.143000 	 1.623690 
6.144000 	 1.626265 
6.145000 	 1.635277 
6.146000 	 1.641714 
6.147000 	 1.650726 
6.148000 	 1.655876 
6.149000 	 1.662313 
6.150000 	 1.670038 
6.151000 	 1.679050 
6.152000 	 1.686774 
6.153000 	 1.690637 
6.154000 	 1.698361 
6.155000 	 1.706086 
6.156000 	 1.713811 
6.157000 	 1.718960 
6.158000 	 1.726685 
6.159000 	 1.735697 
6.160000 	 1.742134 
6.161000 	 1.748572 
6.162000 	 1.757584 
6.163000 	 1.764021 
6.164000 	 1.773033 
6.165000 	 1.778183 
6.166000 	 1.787195 
6.167000 	 1.794919 
6.168000 	 1.803932 
6.169000 	 1.809081 
6.170000 	 1.816806 
6.171000 	 1.825818 
6.172000 	 1.833543 
6.173000 	 1.841267 
