times (s) 	 Voltage (V) 
4.299000 	 2.353567 
4.300000 	 2.339882 
4.301000 	 2.327501 
4.302000 	 2.315120 
4.303000 	 2.302739 
4.304000 	 2.290683 
4.305000 	 2.277976 
4.306000 	 2.265595 
4.307000 	 2.252888 
4.308000 	 2.240507 
4.309000 	 2.227800 
4.310000 	 2.215418 
4.311000 	 2.202385 
4.312000 	 2.190656 
4.313000 	 2.177623 
4.314000 	 2.165893 
4.315000 	 2.154164 
4.316000 	 2.141131 
4.317000 	 2.128098 
4.318000 	 2.117672 
4.319000 	 2.104313 
4.320000 	 2.090628 
4.321000 	 2.078899 
4.322000 	 2.066192 
4.323000 	 2.055114 
4.324000 	 2.042081 
4.325000 	 2.029700 
4.326000 	 2.017970 
4.327000 	 2.006240 
4.328000 	 1.993859 
4.329000 	 1.981152 
4.330000 	 1.968119 
4.331000 	 1.958019 
4.332000 	 1.944986 
4.333000 	 1.933256 
4.334000 	 1.920223 
4.335000 	 1.908494 
4.336000 	 1.896113 
4.337000 	 1.884057 
4.338000 	 1.872653 
4.339000 	 1.859946 
4.340000 	 1.848868 
4.341000 	 1.837139 
4.342000 	 1.824758 
4.343000 	 1.813354 
4.344000 	 1.801298 
4.345000 	 1.789243 
4.346000 	 1.777839 
4.347000 	 1.766435 
4.348000 	 1.754380 
4.349000 	 1.742976 
4.350000 	 1.730921 
4.351000 	 1.719191 
4.352000 	 1.707462 
4.353000 	 1.696058 
4.354000 	 1.684654 
4.355000 	 1.672599 
4.356000 	 1.660869 
4.357000 	 1.650768 
4.358000 	 1.639691 
4.359000 	 1.627635 
4.360000 	 1.616557 
4.361000 	 1.605153 
4.362000 	 1.594727 
4.363000 	 1.581043 
4.364000 	 1.571594 
4.365000 	 1.558887 
4.366000 	 1.549438 
4.367000 	 1.537057 
4.368000 	 1.526304 
4.369000 	 1.515552 
4.370000 	 1.504800 
4.371000 	 1.493396 
4.372000 	 1.482970 
4.373000 	 1.471892 
4.374000 	 1.462443 
4.375000 	 1.449410 
4.376000 	 1.439636 
4.377000 	 1.428884 
4.378000 	 1.417806 
4.379000 	 1.407379 
4.380000 	 1.396953 
4.381000 	 1.386527 
4.382000 	 1.376752 
4.383000 	 1.366000 
4.384000 	 1.354596 
4.385000 	 1.345147 
4.386000 	 1.335047 
4.387000 	 1.324621 
4.388000 	 1.313868 
4.389000 	 1.303442 
4.390000 	 1.293667 
4.391000 	 1.284544 
4.392000 	 1.273141 
4.393000 	 1.263366 
4.394000 	 1.253265 
4.395000 	 1.244142 
4.396000 	 1.233716 
4.397000 	 1.223290 
4.398000 	 1.213841 
4.399000 	 1.205044 
4.400000 	 1.194943 
4.401000 	 1.184843 
4.402000 	 1.176046 
4.403000 	 1.165945 
4.404000 	 1.157148 
4.405000 	 1.148025 
4.406000 	 1.138250 
4.407000 	 1.129127 
4.408000 	 1.119027 
4.409000 	 1.110555 
4.410000 	 1.101107 
4.411000 	 1.092309 
4.412000 	 1.083186 
4.413000 	 1.074063 
4.414000 	 1.065266 
4.415000 	 1.056143 
4.416000 	 1.048323 
4.417000 	 1.039852 
4.418000 	 1.029751 
4.419000 	 1.022583 
4.420000 	 1.013460 
4.421000 	 1.004337 
4.422000 	 0.996192 
4.423000 	 0.988372 
4.424000 	 0.978923 
4.425000 	 0.971755 
4.426000 	 0.964913 
4.427000 	 0.954812 
4.428000 	 0.947318 
4.429000 	 0.938847 
4.430000 	 0.932331 
4.431000 	 0.923533 
4.432000 	 0.914736 
4.433000 	 0.907242 
4.434000 	 0.900726 
4.435000 	 0.891929 
4.436000 	 0.883457 
4.437000 	 0.876941 
4.438000 	 0.870750 
4.439000 	 0.861627 
4.440000 	 0.854785 
4.441000 	 0.846965 
4.442000 	 0.841100 
4.443000 	 0.834584 
4.444000 	 0.826113 
4.445000 	 0.819270 
4.446000 	 0.811776 
4.447000 	 0.805586 
4.448000 	 0.798418 
4.449000 	 0.792879 
4.450000 	 0.785059 
4.451000 	 0.778868 
4.452000 	 0.771700 
4.453000 	 0.765510 
4.454000 	 0.759319 
4.455000 	 0.753454 
4.456000 	 0.745960 
4.457000 	 0.739444 
4.458000 	 0.733905 
4.459000 	 0.728366 
4.460000 	 0.722175 
4.461000 	 0.716636 
4.462000 	 0.709794 
4.463000 	 0.704255 
4.464000 	 0.698390 
4.465000 	 0.693177 
4.466000 	 0.687964 
4.467000 	 0.682751 
4.468000 	 0.676886 
4.469000 	 0.670695 
4.470000 	 0.665156 
4.471000 	 0.659943 
4.472000 	 0.656359 
4.473000 	 0.650494 
4.474000 	 0.645281 
4.475000 	 0.640068 
4.476000 	 0.636484 
4.477000 	 0.631597 
4.478000 	 0.626384 
4.479000 	 0.621170 
4.480000 	 0.617261 
4.481000 	 0.612373 
4.482000 	 0.607812 
4.483000 	 0.603902 
4.484000 	 0.599340 
4.485000 	 0.596082 
4.486000 	 0.590543 
4.487000 	 0.587285 
4.488000 	 0.582723 
4.489000 	 0.579465 
4.490000 	 0.577836 
4.491000 	 0.572623 
4.492000 	 0.568713 
4.493000 	 0.564477 
4.494000 	 0.562197 
4.495000 	 0.557961 
4.496000 	 0.553725 
4.497000 	 0.551119 
4.498000 	 0.548186 
4.499000 	 0.544602 
4.500000 	 0.541344 
4.501000 	 0.538412 
4.502000 	 0.536131 
4.503000 	 0.532873 
4.504000 	 0.529614 
4.505000 	 0.527334 
4.506000 	 0.525053 
4.507000 	 0.524075 
4.508000 	 0.519188 
4.509000 	 0.517885 
4.510000 	 0.515930 
4.511000 	 0.514301 
4.512000 	 0.510717 
4.513000 	 0.509088 
4.514000 	 0.507784 
4.515000 	 0.506155 
4.516000 	 0.502571 
4.517000 	 0.501594 
4.518000 	 0.500942 
4.519000 	 0.499965 
4.520000 	 0.496381 
4.521000 	 0.495403 
4.522000 	 0.493774 
4.523000 	 0.493774 
4.524000 	 0.490842 
4.525000 	 0.490842 
4.526000 	 0.489212 
4.527000 	 0.488561 
4.528000 	 0.488561 
4.529000 	 0.486280 
4.530000 	 0.486280 
4.531000 	 0.485628 
4.532000 	 0.485628 
4.533000 	 0.483999 
4.534000 	 0.483999 
4.535000 	 0.483348 
4.536000 	 0.483022 
4.537000 	 0.483022 
4.538000 	 0.482370 
4.539000 	 0.483022 
4.540000 	 0.483674 
4.541000 	 0.484651 
4.542000 	 0.484325 
4.543000 	 0.483674 
4.544000 	 0.484325 
4.545000 	 0.484977 
4.546000 	 0.484977 
4.547000 	 0.485628 
4.548000 	 0.485954 
4.549000 	 0.487583 
4.550000 	 0.487909 
4.551000 	 0.488561 
4.552000 	 0.490516 
4.553000 	 0.491493 
4.554000 	 0.494751 
4.555000 	 0.493448 
4.556000 	 0.494751 
4.557000 	 0.496706 
4.558000 	 0.498987 
4.559000 	 0.499313 
4.560000 	 0.501594 
4.561000 	 0.502245 
4.562000 	 0.505178 
4.563000 	 0.506481 
4.564000 	 0.508110 
4.565000 	 0.509739 
4.566000 	 0.513975 
4.567000 	 0.514627 
4.568000 	 0.516907 
4.569000 	 0.519840 
4.570000 	 0.522446 
4.571000 	 0.526030 
4.572000 	 0.526682 
4.573000 	 0.530592 
4.574000 	 0.532873 
4.575000 	 0.535479 
4.576000 	 0.537434 
4.577000 	 0.541018 
4.578000 	 0.544928 
4.579000 	 0.547860 
4.580000 	 0.550467 
4.581000 	 0.553725 
4.582000 	 0.556984 
4.583000 	 0.561219 
4.584000 	 0.563826 
4.585000 	 0.567084 
4.586000 	 0.571320 
4.587000 	 0.575555 
4.588000 	 0.578488 
4.589000 	 0.582072 
4.590000 	 0.586308 
4.591000 	 0.591195 
4.592000 	 0.595105 
4.593000 	 0.598689 
4.594000 	 0.602924 
4.595000 	 0.607812 
4.596000 	 0.612047 
4.597000 	 0.616609 
4.598000 	 0.621170 
4.599000 	 0.626709 
4.600000 	 0.630619 
4.601000 	 0.636158 
4.602000 	 0.638765 
4.603000 	 0.644955 
4.604000 	 0.649843 
4.605000 	 0.654730 
4.606000 	 0.660921 
4.607000 	 0.665156 
4.608000 	 0.670370 
4.609000 	 0.676886 
4.610000 	 0.681448 
4.611000 	 0.686009 
4.612000 	 0.691222 
4.613000 	 0.697739 
4.614000 	 0.703929 
4.615000 	 0.709142 
4.616000 	 0.715333 
4.617000 	 0.721850 
4.618000 	 0.729018 
4.619000 	 0.732927 
4.620000 	 0.739118 
4.621000 	 0.744983 
4.622000 	 0.752803 
4.623000 	 0.758342 
4.624000 	 0.764532 
4.625000 	 0.771374 
4.626000 	 0.778543 
4.627000 	 0.784407 
4.628000 	 0.790598 
4.629000 	 0.797440 
4.630000 	 0.804608 
4.631000 	 0.811451 
4.632000 	 0.817967 
4.633000 	 0.825135 
4.634000 	 0.833281 
4.635000 	 0.839471 
4.636000 	 0.846314 
4.637000 	 0.853807 
4.638000 	 0.861301 
4.639000 	 0.869121 
4.640000 	 0.875963 
4.641000 	 0.884109 
4.642000 	 0.890951 
4.643000 	 0.898771 
4.644000 	 0.906591 
4.645000 	 0.913433 
4.646000 	 0.922556 
4.647000 	 0.931027 
4.648000 	 0.937218 
4.649000 	 0.946341 
4.650000 	 0.954487 
4.651000 	 0.961329 
4.652000 	 0.970778 
4.653000 	 0.978597 
4.654000 	 0.987395 
4.655000 	 0.995214 
4.656000 	 1.004012 
4.657000 	 1.012483 
4.658000 	 1.020303 
4.659000 	 1.029100 
4.660000 	 1.037571 
4.661000 	 1.045717 
4.662000 	 1.055166 
4.663000 	 1.064289 
4.664000 	 1.072434 
4.665000 	 1.081557 
4.666000 	 1.090680 
4.667000 	 1.099152 
4.668000 	 1.108926 
4.669000 	 1.118701 
4.670000 	 1.127824 
4.671000 	 1.137273 
4.672000 	 1.146070 
4.673000 	 1.156170 
4.674000 	 1.164316 
4.675000 	 1.174091 
4.676000 	 1.183865 
4.677000 	 1.193640 
4.678000 	 1.202437 
4.679000 	 1.212864 
4.680000 	 1.221987 
4.681000 	 1.232739 
4.682000 	 1.242513 
4.683000 	 1.251636 
4.684000 	 1.262714 
4.685000 	 1.271186 
4.686000 	 1.282264 
4.687000 	 1.291387 
4.688000 	 1.302139 
4.689000 	 1.311913 
4.690000 	 1.323317 
4.691000 	 1.332440 
4.692000 	 1.342867 
4.693000 	 1.352641 
4.694000 	 1.363719 
4.695000 	 1.373494 
4.696000 	 1.385223 
4.697000 	 1.395324 
4.698000 	 1.405424 
4.699000 	 1.416177 
4.700000 	 1.426929 
4.701000 	 1.437681 
4.702000 	 1.448433 
4.703000 	 1.459837 
4.704000 	 1.469937 
4.705000 	 1.480689 
4.706000 	 1.492419 
4.707000 	 1.502845 
4.708000 	 1.513923 
4.709000 	 1.524349 
4.710000 	 1.535753 
4.711000 	 1.546180 
4.712000 	 1.558235 
4.713000 	 1.568661 
4.714000 	 1.580065 
4.715000 	 1.592120 
4.716000 	 1.602221 
4.717000 	 1.614276 
4.718000 	 1.625680 
4.719000 	 1.636758 
4.720000 	 1.648162 
4.721000 	 1.659240 
4.722000 	 1.670318 
4.723000 	 1.683677 
4.724000 	 1.693777 
4.725000 	 1.705507 
4.726000 	 1.717236 
4.727000 	 1.728966 
4.728000 	 1.740370 
4.729000 	 1.752751 
4.730000 	 1.763177 
4.731000 	 1.775884 
4.732000 	 1.787288 
4.733000 	 1.798366 
4.734000 	 1.811073 
4.735000 	 1.822803 
4.736000 	 1.834858 
4.737000 	 1.847239 
4.738000 	 1.857340 
4.739000 	 1.870373 
4.740000 	 1.882428 
4.741000 	 1.894158 
4.742000 	 1.906213 
4.743000 	 1.919246 
4.744000 	 1.931301 
4.745000 	 1.942379 
4.746000 	 1.955412 
4.747000 	 1.967468 
4.748000 	 1.979849 
4.749000 	 1.991578 
4.750000 	 2.003308 
4.751000 	 2.015689 
4.752000 	 2.028071 
4.753000 	 2.041755 
4.754000 	 2.051856 
4.755000 	 2.065214 
4.756000 	 2.077270 
4.757000 	 2.089651 
4.758000 	 2.101706 
4.759000 	 2.114413 
4.760000 	 2.126143 
4.761000 	 2.138850 
4.762000 	 2.151231 
4.763000 	 2.163938 
4.764000 	 2.175994 
4.765000 	 2.189027 
4.766000 	 2.201408 
4.767000 	 2.213463 
4.768000 	 2.225845 
4.769000 	 2.237574 
4.770000 	 2.250281 
4.771000 	 2.263640 
4.772000 	 2.276021 
4.773000 	 2.288728 
4.774000 	 2.300784 
4.775000 	 2.313817 
4.776000 	 2.325872 
4.777000 	 2.337927 
4.778000 	 2.350634 
4.779000 	 2.363993 
4.780000 	 2.375723 
4.781000 	 2.388756 
4.782000 	 2.400811 
4.783000 	 2.414496 
4.784000 	 2.425248 
4.785000 	 2.438281 
4.786000 	 2.451965 
4.787000 	 2.462717 
4.788000 	 2.475424 
4.789000 	 2.488457 
4.790000 	 2.500838 
4.791000 	 2.514849 
4.792000 	 2.527556 
4.793000 	 2.538960 
4.794000 	 2.552644 
4.795000 	 2.564700 
4.796000 	 2.577081 
4.797000 	 2.589462 
4.798000 	 2.603147 
4.799000 	 2.614550 
4.800000 	 2.626606 
4.801000 	 2.640290 
4.802000 	 2.652672 
4.803000 	 2.664075 
4.804000 	 2.677434 
4.805000 	 2.690141 
4.806000 	 2.702848 
4.807000 	 2.715229 
4.808000 	 2.727611 
4.809000 	 2.739992 
4.810000 	 2.752047 
4.811000 	 2.766058 
4.812000 	 2.777136 
4.813000 	 2.789843 
4.814000 	 2.801898 
4.815000 	 2.814605 
4.816000 	 2.826335 
4.817000 	 2.839368 
4.818000 	 2.851749 
4.819000 	 2.864130 
4.820000 	 2.876186 
4.821000 	 2.888893 
4.822000 	 2.901274 
4.823000 	 2.913329 
4.824000 	 2.924733 
4.825000 	 2.937440 
4.826000 	 2.949821 
4.827000 	 2.961551 
4.828000 	 2.974910 
4.829000 	 2.986313 
4.830000 	 2.998043 
4.831000 	 3.011402 
4.832000 	 3.023457 
4.833000 	 3.034209 
4.834000 	 3.046265 
4.835000 	 3.057994 
4.836000 	 3.070376 
4.837000 	 3.082757 
4.838000 	 3.096441 
4.839000 	 3.107845 
4.840000 	 3.118271 
4.841000 	 3.130979 
4.842000 	 3.143034 
4.843000 	 3.155741 
4.844000 	 3.166493 
4.845000 	 3.177897 
4.846000 	 3.189952 
4.847000 	 3.201356 
4.848000 	 3.213086 
4.849000 	 3.225141 
4.850000 	 3.236545 
4.851000 	 3.248600 
4.852000 	 3.260004 
4.853000 	 3.272385 
4.854000 	 3.282812 
4.855000 	 3.295193 
4.856000 	 3.306271 
4.857000 	 3.316697 
4.858000 	 3.329404 
4.859000 	 3.340482 
4.860000 	 3.351234 
4.861000 	 3.363290 
4.862000 	 3.374368 
4.863000 	 3.385771 
4.864000 	 3.396524 
4.865000 	 3.407927 
4.866000 	 3.418354 
4.867000 	 3.429757 
4.868000 	 3.440510 
4.869000 	 3.452239 
4.870000 	 3.462991 
4.871000 	 3.474395 
4.872000 	 3.484496 
4.873000 	 3.494922 
4.874000 	 3.506326 
4.875000 	 3.518055 
4.876000 	 3.527178 
4.877000 	 3.538582 
4.878000 	 3.548683 
4.879000 	 3.560738 
4.880000 	 3.571164 
4.881000 	 3.580939 
4.882000 	 3.591039 
4.883000 	 3.601792 
4.884000 	 3.612218 
4.885000 	 3.622644 
4.886000 	 3.632419 
4.887000 	 3.644800 
4.888000 	 3.652620 
4.889000 	 3.662720 
4.890000 	 3.673798 
4.891000 	 3.684876 
4.892000 	 3.694325 
4.893000 	 3.704100 
4.894000 	 3.713874 
4.895000 	 3.723975 
4.896000 	 3.733424 
4.897000 	 3.742547 
4.898000 	 3.753299 
4.899000 	 3.762748 
4.900000 	 3.772522 
4.901000 	 3.781645 
4.902000 	 3.791746 
4.903000 	 3.801521 
4.904000 	 3.809992 
4.905000 	 3.819767 
4.906000 	 3.829541 
4.907000 	 3.838013 
4.908000 	 3.847787 
4.909000 	 3.856584 
4.910000 	 3.866359 
4.911000 	 3.875482 
4.912000 	 3.884279 
4.913000 	 3.893077 
4.914000 	 3.901548 
4.915000 	 3.910997 
4.916000 	 3.919468 
4.917000 	 3.929569 
4.918000 	 3.937714 
4.919000 	 3.944882 
4.920000 	 3.954005 
4.921000 	 3.962477 
4.922000 	 3.971274 
4.923000 	 3.979419 
4.924000 	 3.987565 
4.925000 	 3.994733 
4.926000 	 4.004508 
4.927000 	 4.011676 
4.928000 	 4.021125 
4.929000 	 4.026664 
4.930000 	 4.036112 
4.931000 	 4.043606 
4.932000 	 4.051426 
4.933000 	 4.059897 
4.934000 	 4.067717 
4.935000 	 4.075863 
4.936000 	 4.082705 
4.937000 	 4.089547 
4.938000 	 4.097367 
4.939000 	 4.104861 
4.940000 	 4.112355 
4.941000 	 4.119197 
4.942000 	 4.127017 
4.943000 	 4.135162 
4.944000 	 4.141027 
4.945000 	 4.147544 
4.946000 	 4.155363 
4.947000 	 4.161880 
4.948000 	 4.169048 
4.949000 	 4.174587 
4.950000 	 4.182081 
4.951000 	 4.189575 
4.952000 	 4.195440 
4.953000 	 4.201304 
4.954000 	 4.208147 
4.955000 	 4.214663 
4.956000 	 4.220854 
4.957000 	 4.227044 
4.958000 	 4.232909 
4.959000 	 4.238774 
4.960000 	 4.244964 
4.961000 	 4.250829 
4.962000 	 4.256694 
4.963000 	 4.262559 
4.964000 	 4.268098 
4.965000 	 4.274288 
4.966000 	 4.278850 
4.967000 	 4.286018 
4.968000 	 4.289928 
4.969000 	 4.296770 
4.970000 	 4.301332 
4.971000 	 4.306545 
4.972000 	 4.310781 
4.973000 	 4.316645 
4.974000 	 4.321207 
4.975000 	 4.327397 
4.976000 	 4.330330 
4.977000 	 4.336521 
4.978000 	 4.340756 
4.979000 	 4.345969 
4.980000 	 4.349879 
4.981000 	 4.355092 
4.982000 	 4.358351 
4.983000 	 4.363238 
4.984000 	 4.368125 
4.985000 	 4.370406 
4.986000 	 4.376271 
4.987000 	 4.379855 
4.988000 	 4.382787 
4.989000 	 4.386697 
4.990000 	 4.391584 
4.991000 	 4.395494 
4.992000 	 4.398753 
4.993000 	 4.401359 
4.994000 	 4.405921 
4.995000 	 4.409830 
4.996000 	 4.411785 
4.997000 	 4.415044 
4.998000 	 4.420583 
4.999000 	 4.422863 
