times (s) 	 Voltage (V) 
1.331000 	 0.628664 
1.332000 	 0.630619 
1.333000 	 0.633226 
1.334000 	 0.635181 
1.335000 	 0.639091 
1.336000 	 0.641046 
1.337000 	 0.642675 
1.338000 	 0.645607 
1.339000 	 0.648865 
1.340000 	 0.650169 
1.341000 	 0.652449 
1.342000 	 0.656033 
1.343000 	 0.658314 
1.344000 	 0.663202 
1.345000 	 0.663527 
1.346000 	 0.665482 
1.347000 	 0.668089 
1.348000 	 0.671999 
1.349000 	 0.673628 
1.350000 	 0.676234 
1.351000 	 0.679493 
1.352000 	 0.682751 
1.353000 	 0.683728 
1.354000 	 0.687964 
1.355000 	 0.689919 
1.356000 	 0.693177 
1.357000 	 0.695784 
1.358000 	 0.698716 
1.359000 	 0.701974 
1.360000 	 0.704581 
1.361000 	 0.708165 
1.362000 	 0.709142 
1.363000 	 0.712726 
1.364000 	 0.716311 
1.365000 	 0.719243 
1.366000 	 0.722175 
1.367000 	 0.724782 
1.368000 	 0.728692 
1.369000 	 0.731298 
1.370000 	 0.733579 
1.371000 	 0.736186 
1.372000 	 0.740096 
1.373000 	 0.744005 
1.374000 	 0.745960 
1.375000 	 0.748893 
1.376000 	 0.751825 
1.377000 	 0.755735 
1.378000 	 0.759319 
1.379000 	 0.762251 
1.380000 	 0.765184 
1.381000 	 0.768442 
1.382000 	 0.772026 
1.383000 	 0.774959 
1.384000 	 0.778868 
1.385000 	 0.782452 
1.386000 	 0.785711 
1.387000 	 0.787666 
1.388000 	 0.790924 
1.389000 	 0.795485 
1.390000 	 0.798744 
1.391000 	 0.802002 
1.392000 	 0.804934 
1.393000 	 0.808518 
1.394000 	 0.811776 
1.395000 	 0.816990 
1.396000 	 0.819270 
1.397000 	 0.822854 
1.398000 	 0.825787 
1.399000 	 0.830022 
1.400000 	 0.832629 
1.401000 	 0.836539 
1.402000 	 0.840123 
1.403000 	 0.843707 
1.404000 	 0.847943 
1.405000 	 0.851201 
1.406000 	 0.854133 
1.407000 	 0.858043 
1.408000 	 0.863256 
1.409000 	 0.865211 
1.410000 	 0.869121 
1.411000 	 0.872705 
1.412000 	 0.877593 
1.413000 	 0.879547 
1.414000 	 0.883457 
1.415000 	 0.888345 
1.416000 	 0.892906 
1.417000 	 0.894861 
1.418000 	 0.899423 
1.419000 	 0.903984 
1.420000 	 0.907242 
1.421000 	 0.910826 
1.422000 	 0.914736 
1.423000 	 0.918320 
1.424000 	 0.922882 
1.425000 	 0.927769 
1.426000 	 0.930050 
1.427000 	 0.933634 
1.428000 	 0.938847 
1.429000 	 0.942757 
1.430000 	 0.946015 
1.431000 	 0.950577 
1.432000 	 0.954487 
1.433000 	 0.959048 
1.434000 	 0.962306 
1.435000 	 0.967519 
1.436000 	 0.971103 
1.437000 	 0.975013 
1.438000 	 0.979249 
1.439000 	 0.982507 
1.440000 	 0.987395 
1.441000 	 0.991956 
1.442000 	 0.995540 
1.443000 	 0.999776 
1.444000 	 1.004337 
1.445000 	 1.007921 
1.446000 	 1.013135 
1.447000 	 1.017044 
1.448000 	 1.020628 
1.449000 	 1.025190 
1.450000 	 1.029751 
1.451000 	 1.033987 
1.452000 	 1.037571 
1.453000 	 1.043436 
1.454000 	 1.047346 
1.455000 	 1.052233 
1.456000 	 1.056143 
1.457000 	 1.060379 
1.458000 	 1.064614 
1.459000 	 1.070153 
1.460000 	 1.073086 
1.461000 	 1.078299 
1.462000 	 1.082535 
1.463000 	 1.087422 
1.464000 	 1.091658 
1.465000 	 1.095893 
1.466000 	 1.101107 
1.467000 	 1.105668 
1.468000 	 1.109578 
1.469000 	 1.115443 
1.470000 	 1.119027 
1.471000 	 1.123262 
1.472000 	 1.129779 
1.473000 	 1.132385 
1.474000 	 1.138250 
1.475000 	 1.142486 
1.476000 	 1.147699 
1.477000 	 1.150957 
1.478000 	 1.156170 
1.479000 	 1.160080 
1.480000 	 1.166271 
1.481000 	 1.170507 
1.482000 	 1.174742 
1.483000 	 1.179630 
1.484000 	 1.184843 
1.485000 	 1.189730 
1.486000 	 1.193966 
1.487000 	 1.199179 
1.488000 	 1.204066 
1.489000 	 1.208628 
1.490000 	 1.213189 
1.491000 	 1.218077 
1.492000 	 1.223290 
1.493000 	 1.228503 
1.494000 	 1.232739 
1.495000 	 1.238278 
1.496000 	 1.243165 
1.497000 	 1.248052 
1.498000 	 1.252288 
1.499000 	 1.257175 
1.500000 	 1.262388 
1.501000 	 1.267602 
1.502000 	 1.272815 
1.503000 	 1.277702 
1.504000 	 1.283241 
1.505000 	 1.287151 
1.506000 	 1.293016 
1.507000 	 1.297577 
1.508000 	 1.302790 
1.509000 	 1.308004 
1.510000 	 1.313217 
1.511000 	 1.318756 
1.512000 	 1.322666 
1.513000 	 1.327879 
1.514000 	 1.333744 
1.515000 	 1.338305 
1.516000 	 1.344170 
1.517000 	 1.348731 
1.518000 	 1.354270 
1.519000 	 1.359809 
1.520000 	 1.363719 
1.521000 	 1.369584 
1.522000 	 1.375123 
1.523000 	 1.380662 
1.524000 	 1.385223 
1.525000 	 1.390762 
1.526000 	 1.395650 
1.527000 	 1.400863 
1.528000 	 1.405750 
1.529000 	 1.411941 
1.530000 	 1.417480 
1.531000 	 1.423345 
1.532000 	 1.428558 
1.533000 	 1.433119 
1.534000 	 1.438658 
1.535000 	 1.444197 
1.536000 	 1.449410 
1.537000 	 1.454949 
1.538000 	 1.461792 
1.539000 	 1.466353 
1.540000 	 1.471240 
1.541000 	 1.475476 
1.542000 	 1.482318 
1.543000 	 1.487532 
1.544000 	 1.493722 
1.545000 	 1.498610 
1.546000 	 1.503823 
1.547000 	 1.510013 
1.548000 	 1.514901 
1.549000 	 1.519788 
1.550000 	 1.525001 
1.551000 	 1.531843 
1.552000 	 1.536405 
1.553000 	 1.543247 
1.554000 	 1.547483 
1.555000 	 1.552696 
1.556000 	 1.558887 
1.557000 	 1.564751 
1.558000 	 1.569965 
1.559000 	 1.576155 
1.560000 	 1.581694 
1.561000 	 1.587233 
1.562000 	 1.593098 
1.563000 	 1.598637 
1.564000 	 1.604176 
1.565000 	 1.609715 
1.566000 	 1.614928 
1.567000 	 1.621119 
1.568000 	 1.626658 
1.569000 	 1.632197 
1.570000 	 1.638387 
1.571000 	 1.643600 
1.572000 	 1.649465 
1.573000 	 1.654353 
1.574000 	 1.660869 
1.575000 	 1.666082 
1.576000 	 1.671947 
1.577000 	 1.678138 
1.578000 	 1.683351 
1.579000 	 1.689215 
1.580000 	 1.694754 
1.581000 	 1.700619 
1.582000 	 1.706810 
1.583000 	 1.712675 
1.584000 	 1.717888 
1.585000 	 1.724078 
1.586000 	 1.730269 
1.587000 	 1.735482 
1.588000 	 1.741021 
1.589000 	 1.746560 
1.590000 	 1.753077 
1.591000 	 1.759267 
1.592000 	 1.765458 
1.593000 	 1.770997 
1.594000 	 1.776862 
1.595000 	 1.781749 
1.596000 	 1.787940 
1.597000 	 1.794456 
1.598000 	 1.799018 
1.599000 	 1.806837 
1.600000 	 1.812702 
1.601000 	 1.817589 
1.602000 	 1.824432 
1.603000 	 1.829319 
1.604000 	 1.836161 
1.605000 	 1.841374 
1.606000 	 1.847565 
1.607000 	 1.853756 
1.608000 	 1.859946 
1.609000 	 1.865485 
1.610000 	 1.872328 
1.611000 	 1.877541 
1.612000 	 1.883406 
1.613000 	 1.889270 
1.614000 	 1.896438 
1.615000 	 1.901326 
1.616000 	 1.906865 
1.617000 	 1.913381 
1.618000 	 1.920223 
1.619000 	 1.925437 
1.620000 	 1.932279 
1.621000 	 1.938144 
1.622000 	 1.944008 
1.623000 	 1.949873 
1.624000 	 1.956064 
1.625000 	 1.961929 
1.626000 	 1.968119 
1.627000 	 1.973658 
1.628000 	 1.979849 
1.629000 	 1.986691 
1.630000 	 1.992230 
1.631000 	 1.998747 
1.632000 	 2.004611 
1.633000 	 2.011454 
1.634000 	 2.016667 
1.635000 	 2.022857 
1.636000 	 2.028396 
1.637000 	 2.034587 
1.638000 	 2.041103 
1.639000 	 2.046968 
1.640000 	 2.053810 
1.641000 	 2.060001 
1.642000 	 2.066518 
1.643000 	 2.071405 
1.644000 	 2.077921 
1.645000 	 2.083786 
1.646000 	 2.090303 
1.647000 	 2.097145 
1.648000 	 2.102032 
1.649000 	 2.108549 
1.650000 	 2.115065 
1.651000 	 2.121581 
1.652000 	 2.127120 
1.653000 	 2.133311 
1.654000 	 2.140805 
1.655000 	 2.146344 
1.656000 	 2.151883 
1.657000 	 2.158399 
1.658000 	 2.164916 
1.659000 	 2.171758 
1.660000 	 2.177623 
1.661000 	 2.183162 
1.662000 	 2.189353 
1.663000 	 2.195869 
1.664000 	 2.203689 
1.665000 	 2.208902 
1.666000 	 2.214441 
1.667000 	 2.221609 
1.668000 	 2.226170 
1.669000 	 2.232035 
1.670000 	 2.239529 
1.671000 	 2.246046 
1.672000 	 2.252236 
1.673000 	 2.257775 
1.674000 	 2.264943 
1.675000 	 2.270482 
1.676000 	 2.276999 
1.677000 	 2.283189 
1.678000 	 2.289380 
1.679000 	 2.295571 
1.680000 	 2.301761 
1.681000 	 2.308603 
1.682000 	 2.315120 
1.683000 	 2.320659 
1.684000 	 2.326849 
1.685000 	 2.333040 
1.686000 	 2.339231 
1.687000 	 2.346073 
1.688000 	 2.352264 
1.689000 	 2.358780 
1.690000 	 2.364971 
1.691000 	 2.371161 
1.692000 	 2.377026 
1.693000 	 2.383543 
1.694000 	 2.389733 
1.695000 	 2.394946 
1.696000 	 2.402440 
1.697000 	 2.407979 
1.698000 	 2.414821 
1.699000 	 2.421012 
1.700000 	 2.427203 
1.701000 	 2.433719 
1.702000 	 2.439910 
1.703000 	 2.445449 
1.704000 	 2.452617 
1.705000 	 2.458807 
1.706000 	 2.465324 
1.707000 	 2.471840 
1.708000 	 2.477053 
1.709000 	 2.483896 
1.710000 	 2.490738 
1.711000 	 2.496603 
1.712000 	 2.502793 
1.713000 	 2.508007 
1.714000 	 2.514849 
1.715000 	 2.521365 
1.716000 	 2.527230 
1.717000 	 2.534398 
1.718000 	 2.540589 
1.719000 	 2.546779 
1.720000 	 2.552970 
1.721000 	 2.559486 
1.722000 	 2.565025 
1.723000 	 2.572194 
1.724000 	 2.578384 
1.725000 	 2.584575 
1.726000 	 2.590114 
1.727000 	 2.597282 
1.728000 	 2.603147 
1.729000 	 2.608686 
1.730000 	 2.615528 
1.731000 	 2.622696 
1.732000 	 2.628561 
1.733000 	 2.635403 
1.734000 	 2.640616 
1.735000 	 2.646807 
1.736000 	 2.653323 
1.737000 	 2.659514 
1.738000 	 2.666030 
1.739000 	 2.672547 
1.740000 	 2.678412 
1.741000 	 2.684928 
1.742000 	 2.690467 
1.743000 	 2.698287 
1.744000 	 2.703500 
1.745000 	 2.710342 
1.746000 	 2.715555 
1.747000 	 2.721746 
1.748000 	 2.728914 
1.749000 	 2.734453 
1.750000 	 2.740318 
1.751000 	 2.747486 
1.752000 	 2.754002 
1.753000 	 2.759867 
1.754000 	 2.764754 
1.755000 	 2.771923 
1.756000 	 2.778765 
1.757000 	 2.784630 
1.758000 	 2.791146 
1.759000 	 2.796359 
1.760000 	 2.802876 
1.761000 	 2.809066 
1.762000 	 2.815909 
1.763000 	 2.821447 
1.764000 	 2.828290 
1.765000 	 2.834155 
1.766000 	 2.839694 
1.767000 	 2.846862 
1.768000 	 2.853052 
1.769000 	 2.859894 
1.770000 	 2.865108 
1.771000 	 2.870647 
1.772000 	 2.877815 
1.773000 	 2.883680 
1.774000 	 2.890522 
1.775000 	 2.895409 
1.776000 	 2.901274 
1.777000 	 2.908116 
1.778000 	 2.914307 
1.779000 	 2.919846 
1.780000 	 2.927014 
1.781000 	 2.932553 
1.782000 	 2.939721 
1.783000 	 2.944934 
1.784000 	 2.951776 
1.785000 	 2.957315 
1.786000 	 2.962854 
1.787000 	 2.969045 
1.788000 	 2.975236 
1.789000 	 2.981100 
1.790000 	 2.988268 
1.791000 	 2.993807 
1.792000 	 2.999998 
1.793000 	 3.005211 
1.794000 	 3.012053 
1.795000 	 3.017918 
1.796000 	 3.023457 
1.797000 	 3.030299 
1.798000 	 3.035838 
1.799000 	 3.041703 
1.800000 	 3.048220 
1.801000 	 3.054410 
1.802000 	 3.060275 
1.803000 	 3.066466 
1.804000 	 3.071353 
1.805000 	 3.078195 
1.806000 	 3.084060 
1.807000 	 3.089599 
1.808000 	 3.096116 
1.809000 	 3.101980 
1.810000 	 3.108497 
1.811000 	 3.113384 
1.812000 	 3.119901 
1.813000 	 3.126743 
1.814000 	 3.132933 
1.815000 	 3.138147 
1.816000 	 3.143360 
1.817000 	 3.149550 
1.818000 	 3.155415 
1.819000 	 3.161606 
1.820000 	 3.167145 
1.821000 	 3.173335 
1.822000 	 3.179200 
1.823000 	 3.185717 
1.824000 	 3.190930 
1.825000 	 3.196469 
1.826000 	 3.202659 
1.827000 	 3.209502 
1.828000 	 3.214715 
1.829000 	 3.220580 
1.830000 	 3.226119 
1.831000 	 3.231332 
1.832000 	 3.238500 
1.833000 	 3.244690 
1.834000 	 3.249252 
1.835000 	 3.255117 
1.836000 	 3.261959 
1.837000 	 3.266846 
1.838000 	 3.272385 
1.839000 	 3.278576 
1.840000 	 3.284115 
1.841000 	 3.290306 
1.842000 	 3.295519 
1.843000 	 3.301709 
1.844000 	 3.307900 
1.845000 	 3.314091 
1.846000 	 3.318652 
1.847000 	 3.323865 
1.848000 	 3.330056 
1.849000 	 3.336246 
1.850000 	 3.340808 
1.851000 	 3.346999 
1.852000 	 3.352212 
1.853000 	 3.359054 
1.854000 	 3.363941 
1.855000 	 3.369155 
1.856000 	 3.374694 
1.857000 	 3.380232 
1.858000 	 3.387075 
1.859000 	 3.392288 
1.860000 	 3.398479 
1.861000 	 3.403366 
1.862000 	 3.408905 
1.863000 	 3.414770 
1.864000 	 3.420634 
1.865000 	 3.425848 
1.866000 	 3.431061 
1.867000 	 3.436600 
1.868000 	 3.442465 
1.869000 	 3.447678 
1.870000 	 3.453868 
1.871000 	 3.458430 
1.872000 	 3.464295 
1.873000 	 3.470485 
1.874000 	 3.475047 
1.875000 	 3.480586 
1.876000 	 3.486125 
1.877000 	 3.491338 
1.878000 	 3.497203 
1.879000 	 3.502742 
1.880000 	 3.507629 
1.881000 	 3.513168 
1.882000 	 3.519359 
1.883000 	 3.524246 
1.884000 	 3.528482 
1.885000 	 3.534346 
1.886000 	 3.539885 
1.887000 	 3.546076 
1.888000 	 3.549986 
1.889000 	 3.555851 
1.890000 	 3.560412 
1.891000 	 3.566929 
1.892000 	 3.572142 
1.893000 	 3.576377 
1.894000 	 3.582568 
1.895000 	 3.587455 
1.896000 	 3.592994 
1.897000 	 3.598208 
1.898000 	 3.603095 
1.899000 	 3.609285 
1.900000 	 3.613521 
1.901000 	 3.619060 
1.902000 	 3.623296 
1.903000 	 3.629161 
1.904000 	 3.634700 
1.905000 	 3.639587 
1.906000 	 3.645452 
1.907000 	 3.649687 
1.908000 	 3.653923 
1.909000 	 3.659136 
1.910000 	 3.664349 
1.911000 	 3.669888 
1.912000 	 3.675753 
1.913000 	 3.680315 
1.914000 	 3.685528 
1.915000 	 3.689764 
1.916000 	 3.695628 
1.917000 	 3.700190 
1.918000 	 3.704426 
1.919000 	 3.709965 
1.920000 	 3.715178 
1.921000 	 3.719739 
1.922000 	 3.724626 
1.923000 	 3.729514 
1.924000 	 3.733750 
1.925000 	 3.739940 
1.926000 	 3.744176 
1.927000 	 3.748086 
1.928000 	 3.754602 
1.929000 	 3.759489 
1.930000 	 3.764051 
1.931000 	 3.768938 
1.932000 	 3.773500 
1.933000 	 3.778387 
1.934000 	 3.783274 
1.935000 	 3.787836 
1.936000 	 3.792723 
1.937000 	 3.796959 
1.938000 	 3.802172 
1.939000 	 3.807385 
1.940000 	 3.811621 
1.941000 	 3.816508 
1.942000 	 3.820744 
1.943000 	 3.825957 
1.944000 	 3.830193 
1.945000 	 3.835080 
1.946000 	 3.839642 
1.947000 	 3.844529 
1.948000 	 3.849091 
1.949000 	 3.853652 
1.950000 	 3.856910 
1.951000 	 3.863101 
1.952000 	 3.867337 
1.953000 	 3.871246 
1.954000 	 3.875808 
1.955000 	 3.881021 
1.956000 	 3.886234 
1.957000 	 3.889493 
1.958000 	 3.893402 
1.959000 	 3.898616 
1.960000 	 3.903503 
1.961000 	 3.907413 
1.962000 	 3.910997 
1.963000 	 3.916536 
1.964000 	 3.921423 
1.965000 	 3.924681 
1.966000 	 3.928917 
1.967000 	 3.932827 
1.968000 	 3.938040 
1.969000 	 3.942276 
1.970000 	 3.946837 
1.971000 	 3.950095 
1.972000 	 3.955960 
1.973000 	 3.960522 
1.974000 	 3.964106 
1.975000 	 3.967364 
1.976000 	 3.972903 
1.977000 	 3.975835 
1.978000 	 3.980071 
1.979000 	 3.983981 
1.980000 	 3.988868 
1.981000 	 3.993430 
1.982000 	 3.996688 
1.983000 	 4.000924 
1.984000 	 4.005811 
1.985000 	 4.008743 
1.986000 	 4.013631 
1.987000 	 4.017541 
1.988000 	 4.022102 
1.989000 	 4.026338 
1.990000 	 4.029922 
1.991000 	 4.033180 
1.992000 	 4.037416 
1.993000 	 4.042303 
1.994000 	 4.046213 
1.995000 	 4.049145 
1.996000 	 4.052404 
1.997000 	 4.057291 
1.998000 	 4.060549 
1.999000 	 4.064133 
2.000000 	 4.068695 
2.001000 	 4.072605 
2.002000 	 4.076189 
2.003000 	 4.080098 
2.004000 	 4.083683 
2.005000 	 4.087267 
2.006000 	 4.091502 
2.007000 	 4.096064 
2.008000 	 4.099648 
2.009000 	 4.101929 
2.010000 	 4.106164 
2.011000 	 4.110074 
2.012000 	 4.113984 
2.013000 	 4.116591 
2.014000 	 4.119523 
2.015000 	 4.124736 
2.016000 	 4.127994 
2.017000 	 4.131904 
2.018000 	 4.134511 
2.019000 	 4.139398 
2.020000 	 4.142331 
2.021000 	 4.146240 
2.022000 	 4.149173 
2.023000 	 4.152431 
2.024000 	 4.156341 
2.025000 	 4.159599 
2.026000 	 4.162206 
2.027000 	 4.166116 
2.028000 	 4.170025 
2.029000 	 4.173284 
2.030000 	 4.175890 
2.031000 	 4.180126 
2.032000 	 4.183384 
2.033000 	 4.186316 
2.034000 	 4.189249 
2.035000 	 4.191530 
2.036000 	 4.196417 
2.037000 	 4.199349 
2.038000 	 4.202608 
2.039000 	 4.205866 
2.040000 	 4.209450 
2.041000 	 4.212056 
2.042000 	 4.215640 
2.043000 	 4.216944 
2.044000 	 4.222483 
2.045000 	 4.225089 
2.046000 	 4.228022 
2.047000 	 4.230628 
2.048000 	 4.233561 
2.049000 	 4.237471 
2.050000 	 4.239751 
2.051000 	 4.243010 
2.052000 	 4.245942 
2.053000 	 4.249526 
2.054000 	 4.252784 
2.055000 	 4.254088 
2.056000 	 4.257672 
2.057000 	 4.259952 
2.058000 	 4.263862 
2.059000 	 4.266469 
2.060000 	 4.269075 
2.061000 	 4.272008 
2.062000 	 4.274940 
2.063000 	 4.277873 
2.064000 	 4.280153 
2.065000 	 4.282760 
2.066000 	 4.286018 
2.067000 	 4.288625 
2.068000 	 4.290905 
2.069000 	 4.293512 
2.070000 	 4.297096 
2.071000 	 4.299377 
2.072000 	 4.301983 
2.073000 	 4.305242 
2.074000 	 4.308174 
2.075000 	 4.310781 
2.076000 	 4.313387 
2.077000 	 4.315342 
2.078000 	 4.315994 
2.079000 	 4.319904 
2.080000 	 4.322510 
2.081000 	 4.324465 
2.082000 	 4.327397 
2.083000 	 4.331307 
2.084000 	 4.332936 
2.085000 	 4.334566 
2.086000 	 4.336195 
2.087000 	 4.339453 
2.088000 	 4.342385 
2.089000 	 4.344014 
2.090000 	 4.345318 
2.091000 	 4.349228 
2.092000 	 4.351183 
2.093000 	 4.353137 
2.094000 	 4.354767 
2.095000 	 4.356721 
2.096000 	 4.359328 
2.097000 	 4.361935 
2.098000 	 4.364215 
2.099000 	 4.366170 
2.100000 	 4.368125 
2.101000 	 4.370732 
2.102000 	 4.372361 
2.103000 	 4.373990 
2.104000 	 4.376597 
2.105000 	 4.378552 
2.106000 	 4.379855 
2.107000 	 4.382461 
2.108000 	 4.385068 
2.109000 	 4.386697 
2.110000 	 4.388652 
2.111000 	 4.390933 
2.112000 	 4.391910 
2.113000 	 4.394191 
2.114000 	 4.396146 
2.115000 	 4.398101 
2.116000 	 4.400056 
2.117000 	 4.401359 
2.118000 	 4.402662 
2.119000 	 4.404617 
2.120000 	 4.407224 
2.121000 	 4.409505 
2.122000 	 4.410156 
2.123000 	 4.412437 
2.124000 	 4.413740 
2.125000 	 4.414392 
2.126000 	 4.417324 
2.127000 	 4.418302 
2.128000 	 4.419605 
2.129000 	 4.421234 
2.130000 	 4.422863 
2.131000 	 4.425144 
2.132000 	 4.426122 
2.133000 	 4.428077 
2.134000 	 4.429054 
2.135000 	 4.430683 
2.136000 	 4.431986 
2.137000 	 4.433290 
2.138000 	 4.435570 
2.139000 	 4.435896 
2.140000 	 4.437851 
2.141000 	 4.438503 
